,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2296,Daniel González Costea,5,il y a 9 mois ,04/2022,,,,,,24
2297,Mayte Jiménez Romera,4,il y a 9 mois ,04/2022,,,,,,24
2298,Erika Fuertes,5,il y a 9 mois ,01/2022,"(Traduit par Google) Ce fut un grand succès de choisir cet hôtel, nous y sommes allés sans recommandation de personne et nous avons choisi un peu par hasard. A notre arrivée notre chambre était déjà disponible et ils nous ont laissé monter à l'étage pour laisser nos valises, tout le personnel très attentionné, ils vous donnent une carte pour profiter des cafés de la machine sans frais. L'équipe de nettoyage un 10 pour eux, la chambre et les installations étaient toujours impeccables.<br/>Lits très grands et confortables, chauffage, service d'eau dans la chambre.<br/>Un site fortement recommandé pour tous ceux qui veulent vivre la magie de Disney, puisque tous les soirs vers 21h00 à la réception, vous pouvez trouver un personnage Disney avec qui vous pourrez prendre des photos.<br/>(Avis d'origine)<br/>Fue un gran acierto elegir este hotel, íbamos sin recomendaciones de nadie y elegimos un poco por suerte. Al llegar nuestra habitación ya estaba disponible y nos dejaron subir a dejar las maletas, todo el personal muy atento, te dan una tarjeta para disfrutar de cafés de la máquina sin coste. El equipo de limpieza un 10 por ellos, la habitación y las instalaciones estaban siempre impecables.<br/>Las camas muy grandes y cómodas, calefacción, servicio de agua en la habitación.<br/>Un sitio muy recomendado para todo el que quiera vivir la magia de Disney ya que cada noche sobre las 21h en recepción puedes encontrar un personaje Disney con el que poder hacerte fotos.", Vacances · Famille ,5,5,5,24
2299,Craig Murphy,5,il y a 9 mois ,04/2022,,,,,,24
2300,Daniel Curtillet,5,il y a 9 mois ,04/2022,Hotel super .et le compass club est au top,,,,,24
2301,David Mandeville,5,il y a 9 mois ,04/2022,"(Traduit par Google) Superbe, super endroit où séjourner, personnel adorable, très sympathique et serviable, j'y retournerais sans hésiter.<br/>ré<br/>(Avis d'origine)<br/>Stunning, great place to stay, lovely staff, very friendly and helpful, would definately stay here again.<br/>D",,,,,24
2302,Juli Alonso,5,il y a 9 mois ,04/2022,(Traduit par Google) Génial.<br/>(Avis d'origine)<br/>Excelente.,,,,,24
2303,jaime Ortega,5,il y a 9 mois ,04/2022,"(Traduit par Google) Un super hôtel, personnel très gentil et poli, sauf pour le personnel de la réception, qui j'espère parle espagnol dans un hôtel de cette catégorie.<br/>(Avis d'origine)<br/>Un gran hotel , personal muy agradable y educado  ,excepto el personal de recepcion del cual espero en un hotel de esta categoria  hablen español .",,,,,24
2304,Claudia Dekimpe,4,il y a 9 mois ,04/2022,,,,,,24
2305,Toto Seddio,5,il y a 9 mois ,04/2022,(Traduit par Google) Très bel endroit. Super Service. La nourriture pourrait être meilleure (arrêt France). Petit déjeuner vraiment bien. Court chemin vers le parc<br/>(Avis d'origine)<br/>Sehr schönes Hotel. Super Service.  Essen könnte besser sein (Frankreich halt). Frühstück echt gut. Kurzer weg zum Park,,,,,24
2306,annabelle braun,3,il y a 9 mois ,04/2022,"Le personnel est vraiment gentil et fera tout ce qu'il peut pour vous aider. ..<br/>Par contre, vous arrivez à la réception et là,préparez vous à déjà faire la file comme si vous aliez faire attraction, à mon avis c'est pour vous mettre en condition d entrée de jeu. Ensuite ,on vous impose une heure précise pour le petit déjeuner, pour notre part c était 7h30, à la base c'était 7h, mais après négociation avec la réceptionniste, j'ai pu obtenir une demi heure plus tard ,wouaw! Donc en fait ,vous payez déjà une fortune, mais en plus vous allez pouvoir faire lever vos enfants encore plus tôt que pour aller à l école..quand vous avez enfin votre précieuse carte de la chambre, préparez vous à faire des kilomètres de couloir et pour y ajouter un peu de piment, les panneaux indiquant les numéros de chambre ne sont pas très clairs.. les chambres sont correcte et propre , je vous recommande la ferme Saint simeon à honfleur, certe il n'y a pas d attraction, mais à ce prix on a moins l impression de ce faire arnaquer..",,,,,24
2307,Jossara Mendes,5,il y a 9 mois ,04/2022,,,,,,24
2308,Héléna Dupressy,5,il y a 9 mois ,04/2022,,,,,,24
2309,Alex Kerr,4,il y a 9 mois ,04/2022,(Traduit par Google) Meilleur hôtel sur place bar l'hôtel Disney.<br/>(Avis d'origine)<br/>Best hotel on site bar the Disney hotel.,,,,,24
2310,Marianne Le Marec,4,il y a 9 mois ,04/2022,,,,,,24
2311,Caroline Dikmans-Seignette,5,il y a 9 mois ,04/2022,,,,,,24
2312,Audrey Deligny Lahaye,5,il y a 9 mois ,04/2022,"Séjour 2 jours et 1 nuit à Disneyland Paris et à l'hôtel New Port Bay Club. Nous avons adoré l'hôtel, autant moi et mon mari que nos filles de 8 et 5 ans. Nous avons visité ce lieu un jeudi / vendredi donc peut-être moins de monde qu'en week-end ou vacances scolaires, le service navette est très pratique. Nous avons trouvé l'hôtel plutôt calme, la literie confortable, salle de bain très propre avec produits d'hygiène et serviettes à disposition. Quant au petit déjeuner c'était ROYAL même si le prix est assez élevé ! Le personnel très souriant et agréable, mention spéciale à Julia de la boutique New Port pour le temps qu'elle a pris pour nous et la peluche que ma petite désiré tant !!!",,,,,24
2313,fedaii47 lada47,5,il y a 9 mois ,04/2022,,,,,,24
2314,audrey moreno,3,il y a 9 mois ,04/2022,L’hôtel est très beau nous y avons très bien dormi dommage d’avoir attendu 30 minutes pour avoir notre chambre car beaucoup de monde et seulement 3 personnes à la réception.<br/>La chambre est très belle le lit très confortable par contre la salle de bain moyen (grosse trace de calcaire tous jaune et moisissure) pour un 4 étoiles c’est bof.<br/>Super petit déjeuner et un très grand choix par contre le temps de retourner se servir le serveur a redressé notre table et j’ai retrouvé mon fils à une autre table j’ai eu peur., Vacances ,4,5,4,24
2315,Tamás Imre,5,il y a 9 mois ,04/2022,,,,,,24
2316,Olivier Beghin,4,il y a 9 mois ,04/2022,,,,,,24
2317,Gwlad Eyes,5,il y a 9 mois ,04/2022,En séminaire. Très bel endroit.,,,,,24
2318,Hugo Juncal,5,il y a 9 mois ,04/2022,(Traduit par Google) très bon hôtel<br/>(Avis d'origine)<br/>Muy bueno el hotel,,,,,24
2319,BM Dixon,4,il y a 9 mois ,04/2022,(Traduit par Google) Super hôtel. Le buffet du petit déjeuner était bon. Le dîner à Cape Cod était excellent. Une chance d'obtenir des fruits et légumes après la restauration rapide dans le parc. Réservez très tôt car les gens du dîner étaient déçus de s'attendre à manger à l'hôtel sans réservation.<br/>(Avis d'origine)<br/>Great hotel. Breakfast buffet was good. Dinner at Cape Cod was excellent. A chance to get fruit and veg after the fast food in the park. Book very early though as dinner people were disappointed expecting to eat in the hotel without a booking.,,,,,24
2320,Ian Q,2,il y a 9 mois ,04/2022,"(Traduit par Google) Aucun moyen évident d'éteindre la climatisation ou de la baisser en dessous de 20 ° C. Tasses à café usagées négligées par le ménage. 2 bouteilles d'eau fournies le premier jour mais non réapprovisionnées. C'est sans aucun doute un super séjour à Disney, juste cher.<br/>(Avis d'origine)<br/>No obvious way to switch off air conditioning, or turn it below 20c. Used coffee cups overlooked by housekeeping. 2 bottles of water provided day one but not replenished. It's a great Disney holiday no doubt, just pricey.",,,,,24
2321,Nuno Brito,5,il y a 9 mois ,04/2022,,,,,,24
2322,Marc Vujadinovic,3,il y a 9 mois ,04/2022,,,,,,24
2323,Enrique Lozano,5,il y a 9 mois ,04/2022,(Traduit par Google) Service excellent.<br/>(Avis d'origine)<br/>Excellent service.,,,,,24
2324,Angela H,3,il y a 9 mois ,04/2022,,,,,,24
2325,Julien Thebault,5,il y a 9 mois ,04/2022,"Pour nous , le meilleur hôtel.<br/>Casts aux petits soins.  Chambres spacieuses , literie confortable.<br/>Et une ambiance magique .<br/>Rajoutez la proximité du parc à pied .",,,,,24
2326,Yves Dunon,4,il y a 9 mois ,04/2022,,,,,,24
2327,carmen paterna,5,il y a 9 mois ,04/2022,,,,,,24
2328,Pablo De La Viña,4,il y a 9 mois ,04/2022,,,,,,24
2329,Corinne Dureau,5,il y a 9 mois ,04/2022,"C'est un très bel hôtel, thématique nouvelle Angleterre située non loin du séquoia lodge, chambre spacieuse, c'est un hôtel qui a une capacité de 1100 chambres c'est le plus grand de Disneylandparis.",,,,,24
2330,Javier Rincón,4,il y a 9 mois ,04/2022,"(Traduit par Google) L'hôtel, tout à fait correct. Très bon nettoyage. Les chambres ne disposent pas de réfrigérateur.<br/>À l'arrivée, nous avons laissé les valises à l'endroit prévu à cet effet, et lorsque nous les avons récupérées, nous avons constaté qu'il manquait une roue à l'une d'elles. Peu importe combien nous le demandons et le réclamons, personne n'en a assumé la responsabilité.<br/>(Avis d'origine)<br/>El hotel, bastante correcto. Limpieza muy buena. Las habitaciones no disponen de frigorífico.<br/>A la llegada, dejamos las maletas en el lugar destinado para ello, y al recogerlas vimos que le faltaba una rueda a una de ellas. Por más que la pedimos y reclamamos, nadie se ha hecho responsable de ello.",,,,,24
2331,Sabrina AUBRY,5,il y a 9 mois ,04/2022,"Hotel propre, calme et des bons lit Mickey personnel agréable !",,,,,24
2332,Hadrien Dominault,5,il y a 9 mois ,04/2022,, Amis ,5,5,5,24
2333,Raj Vasanth,1,il y a 9 mois ,04/2022,(Traduit par Google) Ne restez pas dans les hôtels Disney. Impur. Chambres malodorantes. Nous avions réservé en demi-pension avec dîner mais nous n'avons pu réserver de table dans aucun restaurant. Incroyable de Disneyland Paris. Évitez les hôtels.<br/>(Avis d'origine)<br/>Don't stay in Disney hotels. Unclean. Smelly rooms. We booked half board with dinner but couldn't book a table in any restaurant. Unbelievable from Disneyland Paris. Avoid the hotels., Vacances ,1,3,2,24
2334,faval delphine,5,il y a 9 mois ,01/2022,"Magnifique hôtel , très propre, personnel au top bravo",,,,,24
2335,Fetty Putri,4,il y a 9 mois ,04/2022,"(Traduit par Google) Première fois à Disneyland Paris, et cet hôtel était l'un des hôtels disponibles lors de notre visite. La chambre était belle et propre, toute la nourriture du restaurant et le service étaient excellents. Malheureusement, il a fallu un certain temps pour que tout soit fait à la réception (pour obtenir la carte de passe magique, la chambre, etc.), ils ne semblaient pas savoir quoi faire lorsque nous leur avons donné nos réservations détaillées et nous ont fait attendre un bon moment. :( J'espère que cela ne se reproduira plus à l'avenir. Mais dans l'ensemble, nous avons apprécié notre séjour près du parc et profitons du temps magique supplémentaire. 😊<br/>(Avis d'origine)<br/>First timer in Disneyland Paris, and this hotel was one of available hotel during our visit. The room was nice and clean, all the restaurant food and service was great. Unfortunately it took some time to get everything done on the reception (to get the magic pass card, the room etc), they seems didn't know what to do when we gave them our detail reservations and make us wait quite a while. :( Hope it won't happened again in the future. But overall we enjoyed our stay near the park ang get the extra magic time. 😊",,,,,24
2336,Joachim Viefhaus,5,il y a 9 mois ,04/2022,(Traduit par Google) Tout simplement génial<br/>(Avis d'origine)<br/>Einfach Toll,,,,,24
2337,Federico Armillas Cidoncha,1,il y a 9 mois ,04/2022,"(Traduit par Google) Décevant. Petites chambres, mais surtout mauvaise gestion. Mauvaise organisation pour les billets, les repas,... Sécurité absurde. Ce n'est pas du tout à la hauteur des attentes d'un hôtel 4 étoiles Disney.<br/>(Avis d'origine)<br/>Decepcionante. Habitaciones pequeñas, pero sobre todo pésima gestión. Mala organización para las entradas, las comidas,… Absurda seguridad. No está en absoluto a la altura de los que se espera de un hotel Disney de 4 estrellas.",,,,,24
2338,Damien D,5,il y a 9 mois ,04/2022,Hôtel Disneyland des plus sympathique avec un personnel super agréable,,,,,24
2339,Bram Van Laethem,4,il y a 9 mois ,04/2022,,,,,,24
2340,Donna Spicer,5,il y a 9 mois ,04/2022,"(Traduit par Google) Nous avons passé le meilleur moment avec ma petite-fille dans ce merveilleux hôtel. Familial, nourriture incroyable, la piscine était grande et le personnel très serviable. Cachée dans le meuble TV se trouve une bouilloire pour que vous puissiez préparer une tasse de thé dans votre chambre. 10 minutes à pied du parc en évitant la foule. J'y retournerais certainement<br/>(Avis d'origine)<br/>Had the best time with my granddaughter at this wonderful hotel. Family friendly, food amazing, swimming pool was grand and the staff very helpful. Hidden in the TV unit is a kettle so you can make a cuppa in your room. 10 minute walk to the park avoiding the crowds. Would definitely go back",,,,,24
2341,Milou Toutou,5,il y a 9 mois ,04/2022,Superbe...,,,,,24
2342,Tiago Sousa,4,il y a 9 mois ,04/2022,,,,,,24
2343,Dounia Mallouki,5,il y a 9 mois ,04/2022,,,,,,24
2344,Nancy Bosmans,3,il y a 9 mois ,04/2022,"(Traduit par Google) Pourrait être mieux, a besoin d'être mis à jour de toute urgence.<br/>(Avis d'origine)<br/>Kan beter, is dringend aan vernieuwing toe.",,,,,24
2345,philippe lefevre,4,il y a 9 mois ,04/2022,Hotel super mais restaurant cher et vraiment pas terrible,,,,,24
2346,Dimitri Hyra,5,il y a 9 mois ,04/2022,"Venu ici pour une Convention, j'ai été logé dans cet hôtel magnifique. Tout y est parfait, je note l'accueil très professionnel et hyper attentionné. Les chambres sont propres et j'ai malheureusement hérité d'une chambre au fin fond de l'hôtel et ses looongs couloirs.<br/>Navettes bus toutes les 15min jusqu'à tard le soir (même si c'est plus rapide d'aller au parc en passant directement par le Disney Village à pieds), tous les services sont au top et du coup, tout le centre de convention est très très bien pensé pour les gros événements.",,,,,24
2347,christine heirman,4,il y a 9 mois ,04/2022,L'hôtel commence à vieillir. Nous avions le compass clubs où là le service est parfait mais il était indiqué sur notre réservation que nous avions droit à des fast pass mais ne les avons pas reçu soi disant que ça n'existe plus. Les prix d'hôtel son beaucoup trop cher pour ce que c'est,,,,,24
2348,Mo R,4,il y a 9 mois ,02/2022,"Très joli hôtel situé au bout du lac, après le Disney Village.<br/>La chambre est spacieuse et nous accueille avec un écran personnalisé sur la tv !<br/>Thé et café dans la chambre.<br/>L´hôtel est très grand et les couloirs longilignes. Il y a donc beaucoup de monde.<br/>Une jolie petite boutique se trouve près du check-in.<br/>Le check-in a une longue file d´attente.<br/>Des personnages habillés aux couleurs de l´hôtel sont souvent présents en fin de journée près du check-in. Cependant, leurs gardes du corps ne sont pas toujours commodes et compréhensifs !<br/>La piscine est très belle. Un service de serviettes est proposé, ainsi que des vestiaires et casiers. Personnel gentil et souriant.<br/>Le petit-déjeuner est varié : sucré et salé. Beaucoup de choses sont proposées en double exemplaire de chaque partie du buffet.<br/>Beaucoup de personnel en salle, parfois trop au taquet en voulant débarrasser alors que nous n´avons pas fini.",,,,,24
2349,Peter Cobbett,5,il y a 9 mois ,04/2022,(Traduit par Google) Personnel très serviable et la nourriture est excellente. À seulement dix minutes à pied du parc principal et des navettes vers les gares routière et ferroviaire ainsi que vers l'aéroport. Tout très impressionnant<br/>(Avis d'origine)<br/>Very helpful staff and the food is great. Just a ten minute walk to the main park and shuttles to bus and railway stations and also to airport. All very impressive,,,,,24
2350,Olga Vais,5,il y a 9 mois ,04/2022,,,,,,24
2351,Andy Leonard,5,il y a 9 mois ,04/2022,"(Traduit par Google) Personnel incroyable à Disney's Newport Bay. Très serviable et très sympathique. Immense hôtel, préparez-vous à marcher. Les chambres étaient très confortables et nous avons bien dormi chaque nuit. Bon 10 minutes à pied de Disney Village, donc pas trop loin à pied. Je le recommanderais sans hésiter si vous allez à Disney land Paris.<br/>(Avis d'origine)<br/>Amazing staff at Disney's Newport Bay. Very helpfull and very friendly. Huge hotel, be prepared to walk. Rooms were very comfortable and got great night sleep each night. Good 10 min walk from Disney Village so not too far to walk. Definitely would recommend if you go to Disney land Paris.",,,,,24
2352,Daniel Crandon,3,il y a 9 mois ,04/2022,(Traduit par Google) Belle chambre et le personnel de la conciergerie est sympathique. La réservation n'est guère plus qu'un marché aux bestiaux avec des corps partout attendant d'avoir leur chambre. Il n'y a pas de bouilloire dans la chambre seulement une cafetière. Les serviettes n'ont pas été remplacées lorsque nous avons demandé et l'équipe de nettoyage a frappé et est entrée à une telle vitesse que la serviette dans laquelle j'étais couvrait à peine ma dignité!<br/>(Avis d'origine)<br/>Nice room and the concierge staff are friendly. Booking in is little more than a cattle market with bodies everywhere waiting to get their room. There are no kettles in the room only a coffee maker. Towels weren't replaced when we asked and the cleaning team knocked and entered with such speed that towel I was in barely covered my dignity!,,,,,24
2353,Julian,5,il y a 9 mois ,04/2022,"Magnifique hôtel Disney sur le thème nautique ! Les chambres sont très propres et que ce soit dans les couloirs ou dans la chambre, on se croirait réellement dans un grand bateau. L’accueil est très sympathique et assez rapide. Nous sommes obligés de prendre 2 jours dans le parc pour pouvoir réserver une nuit à cet hôtel.",,,,,24
2354,OGER FRANCOIS,5,il y a 9 mois ,04/2022,,,,,,24
2355,Francesco Olivieri,2,il y a 9 mois ,04/2022,(Traduit par Google) Organisation égale à zéro coûts très élevés et trop de désagréments<br/>(Avis d'origine)<br/>Organizzazione pari a zero costi elevatissimi e troppi disagi, Vacances ,3,3,1,24
2356,Anne-marie Dechamps,5,il y a 9 mois ,04/2022,,,,,,24
2357,Bart De Bosscher,5,il y a 9 mois ,04/2022,"(Traduit par Google) Bonne qualité de service, personnel sympathique et hôtel propre. Nous n'avons eu qu'un seul problème technique avec la clé de notre chambre et nous avons dû attendre 45 minutes, nous avons donc perdu cette fois pour aller au parc.<br/>(Avis d'origine)<br/>Good quality of service, friendly staff and clean hotel. Only had 1 technical problem with our room key and we had to wait 45 minutes so we Lost this time to go to the park.",,,,,24
2358,João A. B. Nogueira,4,il y a 9 mois ,04/2022,,,,,,24
2359,Annie VAN ZUYNSVOORDE,5,il y a 9 mois ,04/2022,La seule chose non prévue était la neige .donc moins de parades et pas de spectacle avec drones,,,,,24
2360,Nicole Delhez,4,il y a 9 mois ,04/2022,"Bel hôtel, personnel serviable et acceuillant, chambre spacieuse, salle de bain très propre (manquait juste un goupillon pour le WC) Il est dommage que pour un hôtel de ce prix il n'y avait pas de frigo dans la chambre et que les escaliers de bois vers la sortie  village n'étaient pas balayés..",,,,,24
2361,Florine Dudicourt,5,il y a 9 mois ,04/2022,"Une expérience juste magiiique et magnifique! L'hôtel est immense, très propre et accueillant! Tous à l'écoute et sympathique.<br/>Je recommande vivement cette hôtel 😍🥰",,,,,24
2362,Carol Capel,3,il y a 9 mois ,04/2022,"(Traduit par Google) Ce n'est pas le meilleur hôtel que je connaisse, mais c'est mieux que d'autres hôtels de la région. Ne vous attendez pas à avoir des gaufres Mickeys à votre petit-déjeuner. Ça n'arrivera pas.<br/>L'hôtel en lui-même est agréable mais les chambres sont complètement démodées avec une très petite télé. Le personnel est impoli et ils ne vont pas vous aider avec quoi que ce soit. Expérience extrêmement chère sans valeur.<br/>(Avis d'origine)<br/>It is not the best hotel I’ve ever been, but it is better than other hotels in the region. Do not expect to have Mickeys waffle at your breakfast. Not going to happen.<br/>The hotel by itself is nice but the rooms are completely outdated with a very small tv. The staff is rude and they are not going to help you with anything. Extremely expensive experience with no value.",,,,,24
2363,Maarten Borsten,2,il y a 9 mois ,04/2022,(Traduit par Google) Très mauvaise qualité<br/>(Avis d'origine)<br/>Very poor quality,,,,,24
2364,Paz Martínez,5,il y a 9 mois ,04/2022,"(Traduit par Google) Super hôtel, bon service, sympathique et très bon petit déjeuner<br/>(Avis d'origine)<br/>Gran hotel, buen servicio,amables y muy buen desayuno",,,,,24
2365,Александр Чермит,5,il y a 9 mois ,04/2022,,,,,,24
2366,Sonja Michels,4,il y a 9 mois ,04/2022,(Traduit par Google) Un bel hôtel à distance de marche du parc. Vous payez pour le nom...<br/>(Avis d'origine)<br/>Ein nettes Hotel in Laufweite zum Park. Man zahlt halt für den Namen....,,,,,24
2367,Bradley Fry,5,il y a 9 mois ,04/2022,(Traduit par Google) Le troisième hôtel de ma femme et moi à Disneyland Paris et nous l'avons adoré. Merci pour un moment mémorable<br/>(Avis d'origine)<br/>My wife's and I's third hotel at Disneyland Paris and we loved it. Thank you for a memorable time,,,,,24
2368,Janina W.,5,il y a 9 mois ,04/2022,(Traduit par Google) Bel hôtel situé juste au bord du lac. 15 minutes à pied du parc. Super buffet pour le petit déjeuner et le dîner. Personnel absolument sympathique. Nous aimerions revenir.<br/>(Avis d'origine)<br/>Wunderschönes Hotel direkt am See gelegen. 15 Minuten zu Fuß in den Park. Tolles Buffet zum Frühstück und Abendessen. Absolut freundliches Personal. Wir kommen gerne wieder.,,,,,24
2369,Olivier Niclaus,2,il y a 9 mois ,04/2022,"(Traduit par Google) Quand vous voyez le bâtiment de l'extérieur, vous pensez que ce sera un bon séjour. Mais quelle déception. Avec le repas du soir comme valeur aberrante négative. Qualité très limitée dans un cadre désagréablement bruyant à un prix élevé. La chambre est également très basique. A part le prix, rien dans cet hôtel ne nous rappelle un 4 étoiles.<br/>(Avis d'origine)<br/>Als je het gebouw van buiten ziet, denk je dat het een mooi verblijf zal zijn. Maar wat een teleurstelling. Met het avondmaal als negatieve uitschieter. Zeer beperkte kwaliteit in een onaangenaam rumoerig kader aan een dure prijs. Ook de kamer is bijzonder basic. Behalve de prijs doet niks aan dit hotel aan een 4 sterren denken.", Famille ,1,4,2,24
2370,D. K.,4,il y a 9 mois ,04/2022,"(Traduit par Google) Bien organisé, un peu déroutant. Des oreilles de Mickey Mouse sur le lit complètent le séjour.<br/>(Avis d'origine)<br/>Gut durchorganisiert, etwas unübersichtlich. MickyMaus Ohren am Bett runden den Aufenthalt ab.",,,,,24
2371,Cyrielle Dangreau,5,il y a 9 mois ,04/2022,,,,,,24
2372,Jonathan Gouvernet,5,il y a 9 mois ,04/2022,Endroit exceptionnel magnifique personnelle oh top merci à eux pour leur accueil,,,,,24
2373,Tati Maria,5,il y a 9 mois ,04/2022,(Traduit par Google) Exactement comme décrit. Les chambres étaient nettoyées tous les jours et l'attention portée aux détails était impeccable. Navette pour le parc Disney disponible toutes les 12 minutes donc permet une grande flexibilité lorsque vous voyagez avec des enfants. Le personnel était également très serviable et sympathique. Une excellente expérience dans l'ensemble.<br/>(Avis d'origine)<br/>Exactly as described. The rooms were cleaned daily and attention to detail was impeccable. Shuttle bus to Disney park available every 12 minutes so allows great flexibility when travelling with children. The staff were also very helpful and friendly. An overall excellent experience.,,,,,24
2374,Martin Christian,1,il y a 9 mois ,04/2022,"(Traduit par Google) Disneyland Paris - Où vos pires rêves deviennent réalité. Comme ne pas être aidé en cas d'urgence médicale car ils n'offrent aucune assistance médicale dans leurs hôtels! Il n'y a pas non plus de pharmacie ou parapharmacie sur place. Il vaut donc mieux être préparé à tous les problèmes de santé qui peuvent survenir. J'ai souffert d'une grave intoxication alimentaire en mangeant au restaurant Captain Jack's. J'ai eu de la fièvre et je me suis évanoui deux fois. Nous avons demandé de l'aide au personnel de l'hôtel du Newport Bay Club à plusieurs reprises. Personne ne semblait avoir la moindre idée de ce qu'il fallait faire dans une situation comme celle-ci. Lorsque nous avons demandé à parler au responsable de service, il nous a proposé d'appeler un médecin de l'extérieur de Disneyland qui aurait besoin d'environ 3 à 4 heures pour arriver. De plus, il parlait à peine anglais et ne nous donnait aucune information claire sur la façon de recevoir un traitement médical.<br/>Ce n'est en aucun cas acceptable et un échec total à fournir une assistance. Une situation comme celle-ci serait inimaginable à Disneyland en Californie et à Disney World en Floride où mon épouse et moi avons voyagé plusieurs fois et nous nous sommes toujours sentis très bien pris en charge - quels que soient nos besoins. Le niveau de service client et l'empathie pour les besoins des clients ne pourraient pas être plus élevés entre les parcs américains et Disneyland Paris. Inutile de dire qu'aucune forme de compensation ne nous a été proposée même après nous être officiellement plaints auprès des relations avec les clients du parc.<br/>———————————————————<br/>Disneyland Paris - où vos pires rêves deviendront réalité. Comme ne pas recevoir d'aide en cas d'urgence médicale puisque Disney ne fournit pas de soins d'urgence dans leurs hôtels ! Il n'y a pas non plus de pharmacie ou parapharmacie sur l'ensemble du site. Vous devez donc être prêt à tout et emporter avec vous une trousse de premiers secours bien garnie. J'avais contracté une grave intoxication alimentaire pendant le déjeuner au restaurant Captain Jack. J'ai eu de la fièvre et je me suis évanoui deux fois. Nous avons ensuite demandé de l'aide au personnel du Newport By Club à plusieurs reprises. Personne ne semblait avoir la moindre idée de ce qu'il fallait faire dans une telle situation. Lorsque nous avons demandé à parler au directeur responsable, tout ce qu'il a proposé était d'appeler un médecin en ville, mais cela prendrait 3 à 4 heures pour s'y rendre. Il parlait à peine anglais et n'était pas en mesure de nous dire clairement comment obtenir des soins médicaux.<br/>C'est absolument inacceptable et frôle l'absence d'assistance de la part de Disneyland. Une telle situation serait inimaginable à Disneyland Californie ou Disney World Floride. Nous avons visité les deux parcs plusieurs fois et nous nous y sommes toujours sentis très bien traités. Le niveau de service et la sensibilité aux besoins des clients ne pourraient pas être plus différents entre les parcs américains et Disneyland Paris. Inutile de dire que Disneyland ne nous a offert aucune compensation, même après avoir déposé une plainte officielle.<br/>(Avis d'origine)<br/>Disneyland Paris - Where your worst dreams come true. Such as not being helped in a medical emergency as they don’t offer any medical assistance in their hotels whatsoever! There is also no pharmacy or drugstore on site. So you better be prepared for every health issue that can possibly occur. I suffered from severe food poisoning from eating at the Captain Jack’s Restaurant. I had fever and passed out twice. We asked the hotel staff at Newport Bay Club multiple times for help. Nobody seemed to have a clue what to do in a situation like this. When we asked for the manager on duty all he offered was to call some doctor from outside Disneyland who would need about 3 to 4 hours to arrive. Also he barely spoke any English and wouldn’t give us any clear information on how to receive medical treatment.<br/>This is in no way acceptable and a complete failure to provide assistance. A situation like this would be unimaginable at Disneyland in California and Disney World Florida where my spouse and I have travelled multiple times to and always felt very well taken care off - no matter what needs we had. The level of customer service and empathy for the needs of the guests couldn’t be any bigger between the American parks and Disneyland Paris. Needless to say that we weren’t offered any form of compensation even after officially complaining at the park’s guest relations.<br/>——————————————————<br/>Disneyland Paris - wo Deine schlimmsten Träume war werden. Wie z.B. in einem medizinischem Notfall keinerlei Hilfe zu bekommen, da Disney in seinen Hotels keine Notfallversorgung anbietet! Es gibt auch keine Apotheke oder Drogerie auf dem gesamten Areal. Man sollte sich also unbedingt auf alles vorbereiten und eine gut ausgestattete Reiseapotheke mitnehmen. Ich hatte mir eine schwere Lebensmittelvergiftung beim Mittagessen im Captain Jack’s Restaurant zugezogen. Ich hatte Fieber und bin zweimal bewusstlos geworden. Wir hatten daraufhin mehrfach das Personal im Newport By Club um Hilfe gebeten. Niemand schien auch nur im geringsten zu wissen was in einer solchen Situation zu tun ist. Als wir nach den verantwortlichen Manager gefragt haben war alles was er uns angeboten hat einen Arzt aus der Stadt anzurufen, der aber 3 bis 4 Stunden benötigen würde bis er da ist. Er sprach auch kaum englisch und war nicht in der Lage uns klar zu sagen wie wir zu medizinischer Versorgung kommen.<br/>Das ist absolut inakzeptabel und grenzt an unterlassener Hilfeleistung von Seiten Disneylands. Eine derartige Situation wäre unvorstellbar im Disneyland California oder Disney World Florida. Beide Parks haben wir mehrfach besucht und haben uns dort immer sehr gut umsorgt gefühlt. Das Service-Niveau und das Einfühlungsvermögen für die Bedürfnisse der Gäste könnten unterschiedlicher nicht sein zwischen den amerikanischen Parks und Disneyland Paris. Es erübrigt sich eigentlich zu erwähnen, dass uns keinerlei Kompensation von Seiten Disneylands angeboten wurde, auch nicht nach Einreichung einer offiziellen Beschwerde.",,,,,24
2375,mark lee,5,il y a 9 mois ,04/2022,(Traduit par Google) Absolument magique j'adore cet endroit ❤ le personnel est super et très serviable<br/>(Avis d'origine)<br/>Absolutely magical love this place ❤ staff are great nd very helpful,,,,,24
2376,Morgane Deprez,5,il y a 9 mois ,04/2022,"Une hôtel superbe avec une vue magnifique un personnel gentil et à l'écoute la literie est vraiment top la chambre, la salle de bain très propre , le petit déjeuner rien à dire beaucoup de choix juste un bémol pour la chambre la télé ne fonctionnait pas :/",,,,,24
2377,Jelle Vandoninck,3,il y a 9 mois ,04/2022,(Traduit par Google) Un peu dépassé. Super petits lits<br/>(Avis d'origine)<br/>Beetje verouderd. Super kleine bedden,,,,,24
2378,Cajun,5,il y a 9 mois ,04/2022,"Magnifique séjour de 3 jours.<br/>Hôtel Newport, superbe accueil, confortable literie.",,,,,24
