,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2124,Leopold Dumoulin,3,il y a 11 mois ,01/2022,Très apprécié mais dommage que certaines attractions soient fermées pour les 30 ans et j'ai trouvé que les prix dans les boutiques avaient plutôt bien augmenté.,,,,,23
2125,Teddy Peluche,4,il y a 11 mois ,11/2011,"Un très bel hôtel également visité une fois en 2011.<br/>Grand Hôtel il était pas encore rénové sur le thème de Cars.<br/>Chambre confortable , grand lits de deux personnes , salle de bain propre avec une toilette et ses gels douche.", Vacances ,4.0,4.0,4.0,23
2126,G M,4,il y a 11 mois ,01/2022,Bon hotel un peu de rénovation serait bien venu.<br/>Personnel agréable.  Salle du petit déjeuner correct. AURELIE et Magalie très gentille et serviable.par contre 21e le ptdj c'est pas donné mais ya quoi manger.<br/>Recommande le santa fe, Amis ,4.0,4.0,4.0,23
2127,Sonia Montaruli,5,il y a 11 mois ,01/2022,"Très belle hôtel ,très confortable,propre, personnel très sympathique .",,,,,23
2128,Lou-Anne LB,5,il y a 11 mois ,01/2022,"Nous avons passé une excellente soirée et nuit dans cet hôtel.<br/>Tout le personnel est très agréable malgré le monde, la pression du métier.<br/>La chambre est propre, seul bémol, nous n'avions pas pu mettre les chaînes nationales à la télé.<br/>Les prestations du dîner et du petit-déjeuner sont très complets, je recommande !", Couple ,5.0,5.0,5.0,23
2129,Cedric Bernatet,3,il y a 11 mois ,01/2022,,,,,,23
2130,Monica Pino Delgado,5,il y a 11 mois ,01/2022,"(Traduit par Google) Personnel propre et très sympathique, grand assortiment de buffets bien que peu d'options végétaliennes ou végétariennes. Chambres agréables et confortables. Bel endroit.<br/>(Avis d'origine)<br/>Limpio, personal muy amable, gran surtido de buffet aunque pocas opciones veganas o vegetarianas. Habitaciones cómodas, bonitas. Lugar agradable.",,,,,23
2131,Priscillia PONNOU,5,il y a 11 mois ,01/2022,"Séjour de nuit à l'hôtel, chambre propre et équipé ! Personnel à l'accueil sympathique. Je recommande ☺️",,,,,23
2132,Nadine Vincent,3,il y a 11 mois ,01/2022,"Bon accueil à l hôtel, le personnel est pro, par contre le restaurant La Cantina reste très et voir trop cher, malgré le multiple choix des plats. Tant qu à la chambre on a eu très froid en rentrant dedans, sinon elle est très bien. Le bémol c est qu il n' y a pas d isolation phonique, à 7h réveillés par les voisins qui ont tapé pour faire leurs toilettes et ensuite réveillés à 8h30 par le service du ménage pour voir si on été dans la chambre.", Famille ,3.0,5.0,2.0,23
2133,Pepa Santiago,5,il y a 11 mois ,01/2022,,,,,,23
2134,Caat (“CaaT”),5,il y a 11 mois ,01/2022,,,,,,23
2135,Belana Bloebaum,3,il y a 11 mois ,01/2022,"(Traduit par Google) L'hôtel se compose de plusieurs bâtiments. Ainsi, lorsque vous descendez de votre chambre, vous devez d'abord marcher longtemps à l'extérieur jusqu'à ce que vous atteigniez le bâtiment central où vous pourrez prendre votre petit-déjeuner.<br/>Le petit déjeuner n'était pas très copieux mais savoureux. Cependant, le repas du soir était froid.<br/>De plus, de nombreux membres du personnel ne parlent pas vraiment un anglais clair.<br/>La chambre était petite mais agréable et le lit dormait à merveille.<br/>Surtout à cause du dîner 3 étoiles.<br/>(Avis d'origine)<br/>Het hotel bestaat uit verschillende gebouwen. Dus als je vanuit je kamer naar beneden loopt moet je eerst een heel stuk buiten lopen tot je bij het centrale gebouw komt waar waar je kunt ontbijten.<br/>Het ontbijt was niet erg uitgebreid maar wel lekker. Echter was het avond eten koud.<br/>Ook spreken veel van het personeel niet echt duidelijk engels.<br/>De kamer was klein maar fijn, en het bed sliep heerlijk.<br/>Vooral ivm het avondeten 3 sterren.",,,,,23
2136,Marta Lema Posse,5,il y a 11 mois ,01/2022,(Traduit par Google) Rapport qualité prix imbattable. La nourriture du buffet était une agréable surprise. La chambre bien. Et un personnel super sympa et attentionné.<br/>(Avis d'origine)<br/>Relación calidad precio inmejorable. La comida del buffet nos sorprendió gratamente. La habitación bien. Y el personal súper amable y atento.,,,,,23
2137,glenn vergeyle,5,il y a 11 mois ,01/2022,(Traduit par Google) Bel hotel magnifique s'occuper de tout selon les souhaits service au top niveau nourriture tout le monde super sympa vraiment un gros 10+ vous avez conquis mon coeur ❤️<br/>(Avis d'origine)<br/>Prachtig hôtel mooi verzorg alles naar wensen top bediening kwa eten iedereen super vriendelijk echt een dikke 10+ jullie hebben me hart verovert ❤️,,,,,23
2138,Rick Buis,5,il y a 11 mois ,01/2022,"(Traduit par Google) Super hôtel, chambres propres. Le chauffage était très chaud à l'arrivée. Avec quelques déconner, il pourrait également être abaissé dans la salle de bain<br/>(Avis d'origine)<br/>Prima hotel, schone kamers. De verwarming stond wel enorm warm bij aankomst. Met wat geklooi was deze ook in de badkamer lager te zetten",,,,,23
2139,Hortica Louis,1,il y a 11 mois ,01/2022,Pas assez de place de stationnement,,,,,23
2140,Thierry Bertheau,5,il y a 11 mois ,01/2022,Séjour très agréable accueil très sympa le personnel à l écoute  navette pour Disney Land très ponctuel<br/>Bravo, Vacances ,4.0,5.0,5.0,23
2141,mundo tragaperra CANAL DE ENTRETENIMIENTO,5,il y a 11 mois ,01/2022,,,,,,23
2142,Estelle Malet,5,il y a 11 mois ,01/2022,Quel accueil magnifique<br/>Dès l'arrivée la magie Disney débute avec des gens souriants et heureux de vous accueillir et vous servir<br/>Et pourtant les normes Covid sont très contraignantes pour eux.<br/>Chambres propres les enfants étaient ravis<br/>Merci beaucoup 😊, Famille ,5.0,5.0,5.0,23
2143,Andrea Facoltoso,4,il y a 11 mois ,01/2022,,,,,,23
2144,David Retailleau,5,il y a un an ,01/2022,,,,,,23
2145,andre mercier,4,il y a un an ,01/2022,Cool mais à rénover,,,,,23
2146,Christophe Lorsch,4,il y a un an ,01/2022,,,,,,23
2147,LECOQ Michaël,3,il y a un an ,01/2022,"Hôtel bien situé, agréable mais un rafraîchissement des chambres serait souhaitable.<br/>Personnel très agréable.",,,,,23
2148,Valdir Neto,3,il y a un an ,01/2022,,,,,,23
2149,Yann Chaput,2,il y a un an ,01/2022,Je pensais pour regarder un film Disney + entre mes deux jours au parc mais cela ne dois pas être en leur capacité.,,,,,23
2150,Anaïs SEON,3,il y a un an ,01/2022,"Hôtel proche et accessible, hôtelier accueillant, chambre confortable. Seulement nous nous attendions à pouvoir compléter nôtre expérience de Disneyland par un film présent sur Disney +.", Couple ,3.0,4.0,3.0,23
2151,Kevin Guldentops,5,il y a un an ,01/2022,"(Traduit par Google) Bel hôtel, tout est en ordre!<br/>(Avis d'origine)<br/>Mooi hotel, alles in orde!",,,,,23
2152,estelle pelissier,5,il y a un an ,01/2022,,,,,,23
2153,Emilie milouch,5,il y a un an ,01/2022,,,,,,23
2154,Albena Ismaili,4,il y a un an ,01/2022,,,,,,23
2155,Ed De Roodt,5,il y a un an ,01/2022,,,,,,23
2156,benoit fauquier,5,il y a un an ,01/2022,,,,,,23
2157,Benjamin Billon,4,il y a un an ,01/2022,,,,,,23
2158,Fatima Fouad Zidelkhil,5,il y a un an ,01/2022,,,,,,23
2159,Tony Woodward,5,il y a un an ,01/2022,,,,,,23
2160,Ibe Wouters,3,il y a un an ,01/2022,,,,,,23
2161,Miguel Hiciano,2,il y a un an ,01/2022,(Traduit par Google) 2 étoiles parce que la chambre où ma famille et moi avons séjourné était une vraie poubelle. MAIS!! Le personnel obtient 4 départs à coup sûr. Ils étaient très serviables et accueillants.<br/>(Avis d'origine)<br/>2 star cause the room my family and i stayed is was straight trash. BUT!! The staff get 4 starts for sure. They were very helpful and welcoming.,,,,,23
2162,Annie Smith,3,il y a un an ,01/2022,"(Traduit par Google) Je donne 5 étoiles à l'emplacement et au service de navette... et au personnel de l'hôtel, je donnerais 10 étoiles ! L'hôtel en lui-même n'a que 3 étoiles car il a besoin de beaucoup de travail... c'est triste à dire !<br/>(Avis d'origine)<br/>I give the location and the shuttle service 5 stars...and the hotel staff I would give 10 stars! The hotel itself only 3 stars because it needs a lot of work...sad to say!",,,,,23
2163,Air Wan,5,il y a un an ,01/2022,Un super hôtel pour le prix franchement<br/>Très bonne accueil<br/>Super,,,,,23
2164,Liam Fletcher,5,il y a un an ,01/2022,"(Traduit par Google) Superbe hôtel de valeur, à 10-15 minutes à pied des portes du parc. Les chambres sont bien et ont tout ce dont vous avez besoin pour quelques jours à Disney.<br/>(Avis d'origine)<br/>Superb value hotel, 10-15 minute walk to park gates. Rooms are fine a d have everything you need for a few days at Disney.",,,,,23
2165,Gwendoline Panero,4,il y a un an ,01/2022,Très bon accueil pendant  notre séjour,,,,,23
2166,Cristina Vecchia,4,il y a un an ,01/2022,"(Traduit par Google) Si vous êtes de passage à Disneyland, c'est un excellent compromis coût/temps pour profiter au maximum du parc.<br/>(Avis d'origine)<br/>Se state visitando Disnayland,  è un ottimo compromesso costi/tempo per sfruttare al meglio il parco.",,,,,23
2167,Baloo. Ncy54,1,il y a un an ,01/2022,"La magie de Disney n'est plus au RDV !!<br/>Hôtel bas de gamme digne d'un Motel mytheux ..<br/>Baraquements de l'armée !<br/>La déco est passée !<br/>La chambre dans un état catastrophique , il est temps de refaire la décoration !<br/>Odeur de tabac dans les chambres !<br/>Moisissures au plafond.<br/>Fenêtre cassé.<br/>Bref une honte pour le prix !<br/>Pour le petit déjeuner, oublier le petit déj au calme cela n'est pas possible dans cet hôtel...  C'est une usine ! Faire la queue 20minutes le matin pour aller déjeuner .. tout cela pour déjeuner dans un broua ! Digne d'une cantine.<br/>Très déçu de l'hôtel Disney je m'attendais à bien mieux pour Chez Disney !<br/>Dommage .", Famille ,,1.0,,23
2168,Isabelle D,5,il y a un an ,01/2022,"Lieu très accueillant avec un personnel extrêmement sympathique, ils font tout pour que vous passiez un excellent séjour et ce fut vraiment le cas ! Je recommande !",,,,,23
2169,Lylu M,5,il y a un an ,01/2022,,,,,,23
2170,David Cerrato,3,il y a un an ,01/2022,,,,,,23
2171,Mlle Marine,1,il y a un an ,01/2022,"Moi qui suis une fan absolue de Disney en passant la porte de notre chambre le rêve c'est transformé en cauchemar. A peine la porte ouverte, la chambre empeste le tabac et la fenêtre étant cassée impossible d'aérer. Deuxième découverte le plafond au dessus de la fenêtre était remplis de moisissures.<br/>La déco est vraiment à revoir, il pourrait y avoir tellement d'idée dans ce thème.<br/>Je ne reviendrai pas dans cette hôtel.", Famille ,,2.0,,23
2172,Thomas Sanchez,4,il y a un an ,01/2022,,,,,,23
2173,Sandra Torrejón Vidal,4,il y a un an ,01/2022,"(Traduit par Google) Le personnel est très sympathique et la salle a ce qu'il faut, par contre je pense que le restaurant n'est pas son point fort.<br/>(Avis d'origine)<br/>El personal muy amable y la habitación tiene lo necesario, en cambio creo que el restaurante no es su punto fuerte..",,,,,23
2174,david,2,il y a un an ,01/2022,"Le parc va fêter ses 30 ans, la décoration des chambres doit dater de cette époque.<br/>Moisissure au plafond dans nos deux chambres, odeur de cigarette.<br/>Je ne recommande pas surtout à ces tarifs.",,,,,23
2175,Sara BG,5,il y a un an ,01/2022,(Traduit par Google) Nous avons dormi ici toute une semaine. Très propre et très frais. Tout est sur le thème des voitures. La nourriture est de style mexicain et un peu épicée. La salle à manger était assez grande. Et c'est proche de Disney si vous vous promenez le long d'un chemin très sympa le long des berges d'une rivière.<br/>(Avis d'origine)<br/>Dormimos aquí una semana entera. Muy limpio y muy chulo. Todo tiene temática de Cars. La comida es estilo mexicana y algo picante. El comedor era bastante grande. Y está cerca de Disney si vas andando por un camino que hay muy chulo a la orilla de un río.,,,,,23
2176,Oph Tmsk,5,il y a un an ,01/2022,"Parfait , bon accueil, chambre correcte, savon et serviettes fournis",,,,,23
2177,Rocio Noguerol Martinez,2,il y a un an ,01/2022,"(Traduit par Google) La chambre était très propre mais nous avons passé tout notre séjour avec un morceau de la baignoire cassée. Mais le 2 étoiles est pour le buffet de l'hôtel. C'est la 3ème fois que nous venons ici, la 1ère il y a 5 ans et le petit déjeuner est toujours le même. Peu de variété et les serveurs ne vous ont pas laissé le temps de finir de manger et ils voulaient déjà emporter votre assiette. C'est écrasant que vous preniez le petit déjeuner et qu'ils veuillent emporter les plats sans finir le petit déjeuner car plus de gens viennent et ils ont besoin de tables<br/>(Avis d'origine)<br/>La habitación muy limpia pero hemos estado toda nuestra estancia con una pieza de l bañera rota. Pero las 2 estrellas es por el buffet del hotel. Es la 3a vez que vamos, la 1a hace 5 años y el desayuno sigue siendo el mismo. Poca variedad y los camareros  no t daba tiempo de terminar de comer y ya te querian kitar el plato. Es agobiante k estes desyunando y te kieran kitar los platos sin terminar el desayuno xk viene mas gente y necesitan mesas", Famille ,3.0,3.0,3.0,23
2178,Rienk Lolkema,5,il y a un an ,01/2022,(Traduit par Google) Bon hôtel pour le bon prix<br/>(Avis d'origine)<br/>Good hotel for the right price,,,,,23
2179,Alex Daumas,5,il y a un an ,01/2022,Hôtel cars très sympa,,,,,23
2180,PONGE Loic,4,il y a un an ,01/2022,,,,,,23
2181,Tiago Dias da Fonseca,4,il y a un an ,01/2022,"(Traduit par Google) Vous devez regarder cet hôtel pour ce qu'il est. Ce n'est pas un hôtel 5 étoiles, et cela devrait être la première chose à laquelle vous pensez. C'est l'hôtel le moins cher de Disney et c'est l'hôtel qui recevra beaucoup de débutants au parc.<br/>Néanmoins le personnel est sympa et c'est relativement proche du parc, on y arrive après 5min de marche.<br/>La chambre n'a pas de climatisation, alors méfiez-vous des hivers rigoureux et des étés chauds.<br/>Pas de réfrigérateurs disponibles dans la chambre non plus alors préparez-vous à l'avance.<br/>En conclusion, si vous avez un petit budget ou si la grande priorité est le parc, cet hôtel est fait pour vous, à 100 %.<br/>Cependant, si vous cherchez à passer du temps dans une piscine ou dans les salons d'un hôtel, vous avez de meilleures options.<br/>Cet hôtel crie famille et devrait toujours être considéré comme tel.<br/>J'espère que cela vous a aidé et vous souhaite un bon séjour<br/>(Avis d'origine)<br/>You need to look at this hotel for what it is. It's not a 5* Hotel, and this should be the first thing in your mind. Is the cheapest hotel at Disney and is the hotel that's gonna receive a lot of first timers to the park.<br/>Nonetheless the staff is nice and it's relatively close to the park, you get there after a 5min walk.<br/>Room have no AC so beware of hard winters and hot summers.<br/>No fridges available in the room either so prepare in advance.<br/>In conclusion if you're on a low budget or the big priority is the park then this is the hotel for you, 100%.<br/>However if you're looking to spend some time in a pool or hotel lounges, you have better options.<br/>This hotel screams family and should always be seen as such.<br/>Hope this helped and wish you a nice stay",,,,,23
2182,Flavius Cornel,5,il y a un an ,01/2022,"(Traduit par Google) Nous avons trouvé cet hôtel très agréable. Le personnel amical et tout est très très propre et bien rangé. La nourriture est également savoureuse et vous avez beaucoup de choix.<br/>Toutes les 15 minutes, il y a une navette pour le parc Disney et retour. Hautement recommandé. Assurez-vous d'arriver à l'heure afin d'obtenir une place de parking !<br/>(Avis d'origine)<br/>Wij hebben dit hotel als zeer fijn ervaren. Vriendelijk personeel en alles is heel erg schoon en netjes. Het eten is ook lekker en je hebt veel keus.<br/>Om de 15 minuten is er een shuttlebus naar het Disneypark en terug. Zeker een aanrader. Zorg wel dat je er op tijd bent zodat je een parkeerplaats kunt bemachtigen!",,,,,23
2183,Gplgn 8844,5,il y a un an ,01/2022,,,,,,23
2184,Leonardo Zambrano,5,il y a un an ,01/2022,,,,,,23
2185,Lovelye B,5,il y a un an ,01/2022,,,,,,23
2186,Jerome Prevel,4,il y a un an ,01/2022,Propre et calme,,,,,23
2187,Dani Márquez,5,il y a un an ,01/2022,(Traduit par Google) Vaut la peine.<br/>(Avis d'origine)<br/>Merece la pena.,,,,,23
2188,Lindeke de Corte,5,il y a un an ,01/2022,,,,,,23
2189,fred hauwaert,2,il y a un an ,01/2022,"Cher pour ce que c'est... Salle de bain sale, les draps douteux... Literie correcte...",,,,,23
2190,Amaury NICOLAS,4,il y a un an ,01/2022,"Hôtel qui plonge dans l'ambiance avec des chambres sympas. C'est pas Versailles mais ça fait l'affaire. On apprécie les ilots ça fait moins hôtel de masse même s'il y a énormément de chambres. Difficile de se garer car tout le monde arrive un peu en même temps, c'est compliqué !  Les chambres manquent un petit peu de propreté mais ça passe. La literie est plutôt correcte, j'ai bien dormi même si c'est pas super insonorisé. Salle de bain petite mais efficace. Tout est en bon état. Navettes très régulières pour le parc c'est top. Bref c'est pas mal mais peu mieux faire.",,,,,23
2191,Quizas Quizas,2,il y a un an ,01/2022,"(Traduit par Google) Je n'ai visité cet hôtel que pour le dîner, donc mon évaluation est basée sur mon expérience sans dormir, de l'extérieur c'est un hôtel avec les bases, avec de nombreux bâtiments mais tout est très sombre et il n'y a aucune indication de l'endroit où se trouve la réception ni comment pour se rendre dans votre immeuble. Le personnel qui nous a accompagnés lors de la facturation du dîner avec la carte Disney était des plus désagréables, faisant des gestes nous offensant car nous ne pouvions pas nous comprendre, je comprends un peu le français et je le parle un peu et elle pensait qu'elle n'a rien compris et est allé trop loin, bien sûr le pire de loin, des gens comme ça rendent le reste moche, le buffet correct, shooter drink, personnel de chambre très sympathique.<br/>(Avis d'origine)<br/>Solo visite este hotel para cenar,así que mi valoración es por mi experiencia sin dormir, de exteriormente es un hotel con lo básico ,con muchos edificios pero está todo muy oscuro y faltan indicaciones de dónde de encuentra la recepción o como llegar a tu edificio.El personal que nos atendió al cobrar la cena con la tarjeta Disney fue de lo más desagradable, haciendo gestos ofendiendonos por qué no lograbamos entendernos,yo entiendo algo de francés y lo hablo un poco y ella pensó que no entendía nada y se sobrepasó, por supuesto de lo peor con diferencia,personas así afean al resto, el buffet correcto,bebida de tirador ,personal de sala muy amable.",,,,,23
2192,Ludovic DECROO,5,il y a un an ,01/2022,,,,,,23
2193,kris martin,3,il y a un an ,01/2022,(Traduit par Google) Frais<br/>(Avis d'origine)<br/>Cool,,,,,23
2194,Aina Lopez de munain,5,il y a un an ,01/2022,,,,,,23
2195,Michel Pedrono,4,il y a un an ,01/2022,,,,,,23
2196,Igor,5,il y a un an ,01/2022,(Traduit par Google) Un hôtel propre. A venir en famille tous ensemble. Ce sont des blocs de chambres et c'est immense. Il n'est qu'à 15 minutes à pied du parc Disney. A rentrer les yeux fermés.<br/>(Avis d'origine)<br/>Un hotel límpio. Para venir en familia todos juntos. Son bloques de habitaciones y es enorme. Está a solo 15 minutos andando del parque Disney. Para volver con los ojos cerrados.,,,,,23
2197,Alicia Calcerrada,4,il y a un an ,01/2022,,,,,,23
2198,Moufle Fouassier,3,il y a un an ,01/2022,"Hôtel assez correct les chambres sont juste bien pour une nuit pas plus, manque quelque animation mais rien de grave",,,,,23
2199,Patrick Hennerez,5,il y a un an ,01/2022,,,,,,23
2200,Liesl Janse van Rensburg,2,il y a un an ,01/2022,(Traduit par Google) Hôtel pittoresque avec chambres à thème. C'est vieux et démodé mais propre et soigné. Le bassin ne se vidait pas. Ce fut un séjour confortable dans l'ensemble<br/>(Avis d'origine)<br/>Quaint hotel with themed bedrooms. It is old and dated but clean and neat. The basin was not draining. It was a comfortable stay over all,,,,,23
2201,Sandrine Clery,3,il y a un an ,01/2022,,,,,,23
2202,Tanguy Probin,5,il y a un an ,01/2022,Tout es fait pour qu'on s'y sente le mieux possible !,,,,,23
2203,Melimelo and co,4,il y a un an ,01/2022,"Très bien,avec enfants les navettes toutes le 10min sont très pratique,et cantina très bien !!",,,,,23
2204,litana 59,5,il y a un an ,01/2022,"Super hôtel, très propre !!!",,,,,23
2205,Wendy Lechat,5,il y a un an ,01/2022,"Super hôtel, tout était parfait.. de la cantina aux personnels de chambres",,,,,23
2206,Quentin Sachot,4,il y a un an ,01/2022,"Organisation et personnel efficace pour la remise du Magic pass. Chambre propre et fonctionnelle. La déco, faut aimer le thème. Buffet petit déjeuner sympa assez varié.", Couple ,4.0,5.0,5.0,23
2207,dorothée Lemaire,4,il y a un an ,01/2022,,,,,,23
2208,Jacques B.,5,il y a un an ,01/2022,"Un super moment dans cette hôtel Disney ce n’est pas le plus luxueux mais il reste agréable, le temps commence à avoir ces effets sur les chambre, faïence de salles de bain à revoir et quelques carreaux abîmés.<br/>Le personnel est très accueillant et sympathique, très réactif nous avons eu un soucis avec un lavabo bouché et le technicien est venu changer le siphon complet dans l’heure ! Je recommande cet hôtel pour le cadre agréable, parking un peu juste parfois quand départ et arrivée se font en même temps, il est cette un peu daté et aurait besoin d’une mise à jour mais ça reste Disneyland et l’hôtel est très correct pour le prix.",,,,,23
2209,Nando Russo,5,il y a un an ,01/2022,,,,,,23
2210,Philippe Pruvost,3,il y a un an ,01/2022,Hôtel sympathique mais un peu vieillot,,,,,23
2211,Bastien Brasselet,3,il y a un an ,01/2022,"Chambre confortable, gestion du parking, de la réception et de la navette a revoir...",,,,,23
2212,Freddy dutsagres,5,il y a un an ,01/2022,"Propre, petit déjeuner cool, y a plus qu'à",,,,,23
2213,willem maas,4,il y a un an ,01/2022,"(Traduit par Google) C'est un hôtel assez agréable, mais très fréquenté. Parce que tout est bien organisé, vous n'aurez pas beaucoup de problème. Au petit déjeuner ça va vite et toutes les 12 à 15 minutes il y a un bus gratuit pour Disney.<br/>J'ai trouvé que les lits étaient bien et le personnel très serviable et sympathique.<br/>(Avis d'origine)<br/>Het is best een mooi hotel, maar wel erg massaal. Doordat het wel goed is geregeld allemaal, heb je daar niet veel last van. Bij het ontbijt gaat het snel een iedere 12 tot 15 minuten gaat er een gratis bus naar Disney.<br/>Ik vond de bedden prima en het personeel erg behulpzaam en vriendelijk.",,,,,23
2214,Jessy Girardot,5,il y a un an ,01/2022,Trop bien avec mon amoureuse !!,,,,,23
2215,Ce Mi,4,il y a un an ,01/2022,,,,,,23
2216,Ulhas MK,3,il y a un an ,01/2022,"(Traduit par Google) Bel hôtel pour séjour en famille 👌<br/>mes notes :-<br/>Localisation 5/5<br/>Ambiance/propreté 5/5<br/>Salle de bain/toilettes 1/5 (baignoire trop petite/la manipulation de la douche est dure)<br/>Room service 3/5 (manque de frigo/micro-onde)<br/>Petit-déjeuner / nourriture 2/5 (trop cher, on dirait que quelqu'un vous pille)<br/>Rapport qualité prix 3/5<br/>(Avis d'origine)<br/>Nice hotel for family stay 👌<br/>my ratings:-<br/>Location 5/5<br/>Ambience/cleanliness 5/5<br/>Bathroom/toilets 1/5 (too small bathtub/ handling of shower is tough)<br/>Room service 3/5 (lack of fridge/microwave-oven)<br/>Breakfast/food 2/5 (too pricey, seems like someone looting u)<br/>Value for money 3/5",,,,,23
2217,Serge Debaisieux,5,il y a un an ,01/2022,,,,,,23
2218,nathalie hacot,5,il y a un an ,01/2022,Très bonne chambre. Lit confortable et salle de bain très bien agencée. Personnel agréable. Nickel,,,,,23
2219,Nicolas Dumortier,4,il y a un an ,01/2022,Très  bel hotel,,,,,23
2220,Pedro Sainz,5,il y a un an ,01/2022,"(Traduit par Google) Petit mais mes enfants ont halluciné avec la salle éclair. Mon bébé de 18 mois a passé près de 2 heures à dire wow, éclair.<br/>(Avis d'origine)<br/>Pequeño pero mis hijos alucinaron con la habitacion de rayo. Mi bebe de 18 meses se tiro casi 2 horas diciendo guauuuuu rayo.",,,,,23
2221,Georgia Brault,5,il y a un an ,01/2022,"Endroit merveilleux , hôtel décoré sur le thème cars . Dingo était là ainsi que Mickey  pour nous accueillir , trop génial . Les chambres sont spacieuses , le restaurant de l'hôtel la cantina est super , à faire pour un tarif de 32 euros par personne . Une boisson est comprise dans ce prix . Séjour de Noël 2021 , début 2022 . Allez y je recommande cet hôtel . Nuit sèche 112 euros réservé  sur Booking sans petit déjeuner .",,,,,23
2222,Atchiane Johannah,5,il y a un an ,01/2022,Mon fils de 8ans qui adore cars à adorer.,,,,,23
2223,Gromic,2,il y a un an ,01/2022,"Pour le prix on aspire à mieux que ce qui présenté. Chambre dans un mauvais état, mal entretenu, lit cassé. La propreté est limite chariot de nettoyage laissé à l'abandon ouvert dans les couloirs. Le Starbucks était pas propre, le café avait un goût de brûler.<br/>Il y a moyen d'aller plus loin dans la décoration",,,,,23
2224,labeeuw ludovic,5,il y a un an ,01/2022,,,,,,23
2225,Anto Lopez,5,il y a un an ,01/2022,,,,,,23
2226,Cecile Dessart,5,il y a un an ,01/2022,J adore Disney,,,,,23
2227,Cecilia Barthe,5,il y a un an ,01/2022,,,,,,23
2228,Mitchell Gloudie,4,il y a un an ,01/2022,"(Traduit par Google) Est-ce un hôtel haut de gamme et vraiment adapté aux enfants et tout dans le thème des voitures est fortement recommandé, seul le stationnement est un peu difficile<br/>(Avis d'origine)<br/>Is een top hotel en echt Kids vriendelijk en alles in cars tema een echte aanrader alleen parkeren is een beetje moeilijk",,,,,23
2229,Katy RIVIERE,5,il y a un an ,01/2022,Très accueillant et très propre,,,,,23
2230,Christos Mavridis (MAVRIDISTRAVEL.GR),5,il y a un an ,01/2022,,,,,,23
2231,Pascal Picavet,5,il y a un an ,01/2022,EXCELLENT, Famille ,5.0,5.0,5.0,23
2232,ben joly,3,il y a un an ,01/2022,"Personnel très bien et très agréable, aussi bien à l'accueil qu'en salle a manger. Un énorme bémol tout de même sur le fait qu'ayant ma femme handicapée, ils ont trouvés le moyen de nous loger au 1er étage sans ascenseur... Ma femme ne voulant pas nous faire perdre du temps et pas déranger, nous nous sommes débrouillé comme nous avons pu mais c'est très moyen. D'autant que Mickey m'a gentiment dit, après mail, qu'il transmet au service com... Aucun retour...",,,,,23
2233,Laura Mejia,5,il y a un an ,01/2022,,,,,,23
2234,Lydie Misel,5,il y a un an ,01/2022,Merci à tout le personnel de l'hôtel Santa Fe de Disneyland Paris. Vous êtes merveilleux et votre accueil si chaleureux. J'ai passé un superbe week-end du nouvel an dans votre hôtel. Vos chambres sont très belles et votre literie est très confortable. Surtout ne changez rien et j'espère que vous allez passer une belle année 2022 qui je l'espère sera aussi merveilleuse que vous. Je reviendrai chez vous avec beaucoup de plaisir.,,,,,23
2235,Selu Jurado,4,il y a un an ,01/2022,,,,,,23
2236,Dolores Alcazar,5,il y a un an ,01/2022,"(Traduit par Google) Cet hôtel a dépassé mes attentes, tant dans le confort que dans l'attention de tous ses employés. Ils ont résolu tous les problèmes et doutes survenus avant de quitter l'Espagne et une fois sur place, tout était gentil.<br/>Merci beaucoup d'avoir facilité notre voyage<br/>(Avis d'origine)<br/>Este hotel superó mis expectativas, tanto en comodidad como en la atención de todos sus empleados. Me resolvieron todos los problemas y dudas que me surgieron antes de salir de España y una vez allí todo fue amabilidad.<br/>Muchas gracias por hacernos el viaje más fácil", Vacances · Famille ,5.0,4.0,4.0,23
2237,Kenny Versonnen,4,il y a un an ,01/2022,,,,,,23
2238,Angelo Waeles,4,il y a un an ,01/2022,"Hôtel sympa. Prestations à la hauteur pour un deux étoiles. Seule la Cantina fait trop...cantine, comme son nom l'indique.<br/>Personnel sympa néanmoins",,,,,23
2239,julien ponsy,5,il y a un an ,01/2022,,,,,,23
