,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
1019,Oliver Shoesmith,4,il y a 6 mois ,07/2022,(Traduit par Google) Chambres propres. Super personnel. Ambiance Disney.<br/>Hôtel montrant un peu son âge mais je pense que cela fait aussi partie de son charme.<br/>(Avis d'origine)<br/>Clean rooms. Great staff. Disney Vibes.<br/>Hotel showing its age a bit but I think that's also part of its charm.,,,,,25
1020,angela rega,4,il y a 6 mois ,07/2022,,,,,,25
1021,Ana María Benitez,5,il y a 6 mois ,07/2022,,,,,,25
1022,Mari Cruz Retamosa Ávila,5,il y a 6 mois ,06/2022,"(Traduit par Google) L'emplacement parfait, le petit déjeuner excellent, le personnel très sympathique, les chambres grandes et propres et j'ai adoré que chaque jour un personnage de Disney vienne signer et prendre des photos avec les enfants, sans aucun doute un succès 👏👏👏<br/>(Avis d'origine)<br/>La ubicación perfecta, desayuno genial, el personal muy amable, las habitaciones grandes y limpias y me encantó que cada dia iba un personaje Disney para firmar y hacer fotos con los niños, sin duda un acierto 👏👏👏", Vacances ,5.0,5.0,5.0,25
1023,Jeffrey Rabouw,4,il y a 6 mois ,07/2022,,,,,,25
1024,Jo Nathan,2,il y a 6 mois ,07/2022,"Dans la partie en travaux des annexes de l'hôtel, pour une mi-juillet c'est quand même bien triste. Avec un look so 80's et une odeur vieillotte... Seule note d'ombre de ce WE magique !",,,,,25
1025,Claudio Bianchi,5,il y a 6 mois ,07/2022,(Traduit par Google) Bien placé dans son contexte. Personnel exquis. Le restaurant est également super. Hautement recommandé.<br/>(Avis d'origine)<br/>Ottimamente inserito nel contesto. Personale squisito. Anche il ristorante ottimo. Consigliatissimo.,,,,,25
1026,Mihai Colibasanu,5,il y a 6 mois ,07/2022,,,,,,25
1027,Vanessa Cox,1,il y a 6 mois ,07/2022,"(Traduit par Google) Les chambres des lodges ont grand besoin d'être rénovées. Désuet, moisi, chaud et pas de refroidisseur de boissons. Nous avons dû changer de chambre car la nôtre sentait la moquette moisie. Le matelas a environ 10 ans et est dur comme de la pierre, le pire sommeil de ma vie! Certainement pas la qualité Disney à laquelle je m'attendais. Le buffet du petit déjeuner était dégoûtant, pas beaucoup d'options. N'attendez pas grand-chose non plus pour le service. Ne restez pas ici !<br/>(Avis d'origine)<br/>The rooms in the lodges are in dire need of renovations. Outdated, musty, hot, and no beverage cooler. We had to switch rooms because ours smelled like moldy carpet. The mattress is about 10 years old and hard as a rock worst sleep ever! Definitely not Disney quality what I expect. The breakfast buffet was disgusting, not many options. Don’t expect much for service either. Don’t stay here!", Vacances ,,3.0,,25
1028,Felix Malfilatre,5,il y a 6 mois ,07/2022,,,,,,25
1029,Rei uəɹ,4,il y a 6 mois ,07/2022,,,,,,25
1030,ambuman76,3,il y a 6 mois ,07/2022,"(Traduit par Google) Pour le 30e anniversaire, je m'attendais à ce que les chambres soient plus modernes et pas si démodées et un peu délabrées.<br/>Ne recevez pas d'articles de toilette tous les jours.<br/>(Avis d'origine)<br/>Para ser el 30 aniversario esperaba que las habitaciones estuvieran mas modernas y no tan anticuadas y un poco abandonadas.<br/>No reciban las cosas del baño diariamente.",,,,,25
1031,Kathryn Lyth,4,il y a 6 mois ,07/2022,"(Traduit par Google) Était à distance de marche du parc Disney. Nous avons pris le petit déjeuner tous les jours, ce qui était excellent. Bon service de chambre. La déception était les couloirs miteux et miteux et les meubles datés dans les chambres.<br/>(Avis d'origine)<br/>Was within walking g distance of Disney Park. Had breakfast every day which was excellent. Good room service. The let down was the shabby dingy corridors and the dated furniture in the bedrooms.",,,,,25
1032,Jose L,4,il y a 6 mois ,07/2022,"(Traduit par Google) Un hôtel normal. C'est cher, vraiment. Mais comme tout le monde à Disney Paris. C'est pratiquement à l'intérieur de Disney, le petit déjeuner, buffet dans mon cas, c'est normal. Pas de grandes joies, mais correctes. Un jour, je suis descendu pour le dîner, également un buffet gratuit, et plutôt bien. Bonne nourriture en général. Le traitement est très bon, l'espagnol est parlé et la piscine intérieure est très, très bien. Pour les plus petits, dans le luxe, il dispose d'un toboggan très cool. Et un très beau jacuzzi aussi. J'ai pris l'hôtel au bord de la piscine, et nous avons été surpris. Il dispose également d'une piscine extérieure, mais elle a été fermée pour entretien. Les matelas, de très bonne qualité, et la propreté assez bonne. Les serviettes pour la douche sont un peu petites et elles ne sont pas douces, mais bon, elles peuvent en valoir la peine. Il a également de très bonnes terrasses pour bronzer. C'est un trois étoiles, je le recommande.<br/>(Avis d'origine)<br/>Un hotel normal. Es caro, la verdad. Pero como todos en Disney Paris. Está prácticamente dentro de Disney, el desayuno, buffet en mi caso, es normal. Sin grandes alegrías, pero correcto. Un día bajé a cenar, también buffet libre, y bastante bien. Buena comida en general. El trato es muy bueno, se habla español, y la piscina interior es muy, muy buena. Para los peques, de lujo, tiene un tobogán chulísimo. Y un jacuzzi muy agradable también. Cogí el hotel por la piscina, y nos ha sorprendido. Tiene también piscina exterior, pero estaba cerrada por mantenimiento. Los colchones, de muy buena calidad, y la limpieza bastante buena. Las toallas para la ducha, son algo pequeñas y no son suaves, pero bueno, pueden valer. Tiene también muy buenas terrazas para tomar el sol. Es un tres estrellas, lo recomiendo.",,,,,25
1033,Miguel Checa Espinosa,5,il y a 6 mois ,07/2022,(Traduit par Google) Bon hôtel. L'un des plus proches du parc. Bonne attention. Propreté impeccable et bonne cuisine pour le petit déjeuner et le dîner. Je le recommande<br/>(Avis d'origine)<br/>Buen hotel. De los mas cercanos al parque. Buena atencion. Limpieza impecable y buena cocina en desayuno y cena. Lo recomiendo,,,,,25
1034,Fabrice Detilloux,3,il y a 6 mois ,07/2022,Vieillot et prix excessif...  Mais la position est avantageuse dans le parc,,,,,25
1035,Maritere Garcia,5,il y a 6 mois ,07/2022,"(Traduit par Google) Hôtel fantastique au sein de Disney, je ne peux rien dire de mal car tout est conforme à Disney, un 10. Les petits déjeuners spectaculaires, il y a beaucoup de variété. Tout est spacieux et majestueux, le service à la clientèle est impeccable, toujours prêt à faire plaisir et à aider. La décoration pour moi est très vintage, bien que quelqu'un dans ma famille pense qu'elle a peut-être besoin d'une légère mise à jour et d'un réglage... dans l'ensemble, si je retournais à Disney, c'est la deuxième fois que j'y vais, peut-être que je répéterais en cet hôtel. Ils ont une boutique de souvenirs avec de très bons employés et des distributeurs de glace et de boissons à chaque étage à la disposition des clients.<br/>(Avis d'origine)<br/>Fantástico hotel dentro del Disney, no puedo decir nada malo porque todo está en la línea de Disney, de 10. Los desayunos espectaculares, hay mucha variedad. Todo es amplio y majestuoso, la atención al cliente es impecable, siempre con ganas de agradar y de ayudar. La decoración para mí muy vintage aunque alguien de mi familia piensa que tal vez necesite una ligera actualización y puesta a punto...con todo si volviese a ir a Disney, es la 2 segunda vez que voy, tal vez repitiese en este hotel. Tienen tienda de souvenirs con unas empleadas muy simpáticas y máquinas de hielo y bebidas en cada planta a disposición del cliente.",,,,,25
1036,Iñigo 75,3,il y a 6 mois ,07/2022,,,,,,25
1037,Rosanna Badile,5,il y a 6 mois ,07/2022,,,,,,25
1038,Stephen Kenny,5,il y a 6 mois ,07/2022,,,,,,25
1039,Laurent CHARLES,3,il y a 6 mois ,07/2022,"Certes les communs, piscine, salle de sport (super les équipements TechnoGym), restaurant, bar sont agréables, il y a la magie de Disney, mais les chambres qui ont 30 ans franchement vu les prix il faut toutes les rénover maintenant.",,,,,25
1040,Mattia Langhi,4,il y a 6 mois ,07/2022,"(Traduit par Google) Tout va bien, belles chambres. Restaurant seulement essayé pour le petit déjeuner buffet, pas mal.<br/>(Avis d'origine)<br/>Tutto ok, camere carine. Ristorante provato solo per colazione a buffet , non male.",,,,,25
1041,Cristina Campos Martín,5,il y a 6 mois ,07/2022,(Traduit par Google) Un endroit de rêve.<br/>(Avis d'origine)<br/>Un lugar de ensueño.,,,,,25
1042,Carol Higuera,3,il y a 6 mois ,07/2022,"(Traduit par Google) Il est encore en construction, plaintes de plusieurs clients pour avoir donné des chambres dans un immeuble en construction. Nourriture propre et bonne<br/>(Avis d'origine)<br/>Sigue en obras,quejas de varios clientes por dar habitaciones en edificio en obras. Limpieza y comida bien",,,,,25
1043,Manuel Fuentes,2,il y a 6 mois ,07/2022,(Traduit par Google) Très vieux<br/>(Avis d'origine)<br/>Muy antiguo,,,,,25
1044,Cocinatuber blackyhiphop,5,il y a 6 mois ,07/2022,"(Traduit par Google) Situé dans un endroit privilégié..... Très proche du parc. Excellent service, excellente équipe de personnes qui s'efforcent de faire de vos vacances une nouvelle expérience .....<br/>(Avis d'origine)<br/>Ubicado en un sitio privilegiado..... Cerquisima del parque .    Gran servicio, gran equipo de personas que se esfuerzan en que tus vacaciones sean una nueva experiencia.....",,,,,25
1045,Isabel Alcantarilla,1,il y a 6 mois ,07/2022,"(Traduit par Google) C'était la deuxième fois que j'y allais et j'ai été déçu. Les annexes qu'ils ont créées, dont l'agence ne nous a rien dit, baissent considérablement la qualité de l'hôtel et sont proches du niveau supérieur des hôtels, donc c'est une blague. En plus du fait que nous continuons avec deux salles à manger, bien qu'il y ait plus de clients, il y a donc des files d'attente... Et en plus, en dehors de l'hôtel, vous ne pouvez pas profiter des services dont dispose l'hôtel lui-même, ni du café dans les étages , ou des terrasses, ou rien.. Je n'y retournerai pas.<br/>(Avis d'origine)<br/>Era la segunda vez que iba y me ha desilusionado. Los anexos q han creado, que la agencia no nos dijo nada, bajan mucho la calidad del hotel y están cerca del siguiente nivel de hoteles, por lo q es una tomadura de pelo. Además de que seguimos con dos comedores, aunque haya más huéspedes, por lo que unas colas... Y además, separado del hotel no puedes disfrutar de los servicios que tiene el hotel en si, ni café en las plantas, ni terrazas, ni nada.. no volveré.",,,,,25
1046,Ciara Fogarty,2,il y a 6 mois ,07/2022,(Traduit par Google) En très mauvais état. Notre première chambre dans l'un des lodges avait de la moisissure. Nous avons déménagé dans une pièce du bâtiment principal où toutes les poignées des fenêtres étaient cassées ainsi que le coffre-fort. Tous les ascenseurs ne fonctionnaient pas. La nourriture était horrible<br/>(Avis d'origine)<br/>In really bad state of repair. Our first room in one of the lodges had mould. We moved to a room in the main building where all the handles were broken off the windows as well as the safe.  Not all the lifts worked. Food was terrible,,,,,25
1047,Pilar Manzaneque,5,il y a 6 mois ,07/2022,,,,,,25
1048,Ana Burjalés,5,il y a 6 mois ,07/2022,,,,,,25
1049,Mélanie Delprat,1,il y a 6 mois ,07/2022,"La chambre avait une odeur très désagréable , impossible d’aérée comme les fenêtres sont bloquées.<br/>Nous sommes vraiment déçu par rapport à la qualité qu’on attend des hôtels de Disney.<br/>Nous aurions pu demander à changer de chambre mais à 23h avec les deux enfants qui dorment trop compliqué<br/>Nous choisirons un autre hôtel la prochaine fois", Vacances · Famille ,1.0,3.0,2.0,25
1050,Mugur Cretu,4,il y a 6 mois ,07/2022,"(Traduit par Google) Hautement recommandé ! Grande chambre, assez d'espace pour 2 adultes et 2 enfants, très proche (10 minutes à pied) des deux parcs Disney, petit déjeuner généralement bon, mais pas trop de choix ! Personnel très sympathique et serviable !<br/>(Avis d'origine)<br/>Highly recommended ! Large room, enough space for 2 adults and 2 childrens, very near( 10min walk) to the both Disney Parks, breakfast generally good,but not to many choices! Very friendly and helpful personnel !", Vacances ,4.0,5.0,5.0,25
1051,David Wenzel,3,il y a 6 mois ,07/2022,,,,,,25
1052,Marie Courtecuisse,4,il y a 6 mois ,07/2022,En travaux mais hotel vraiment dépaysant !,,,,,25
1053,Violeta Jimenez,5,il y a 6 mois ,07/2022,(Traduit par Google) Céleste. Très confortable et les ouvriers sont charmants.<br/>(Avis d'origine)<br/>Paradisíaco. Muy cómodo y los trabajadores unos encantos.,,,,,25
1054,alexandre lescut,4,il y a 6 mois ,07/2022,Bel hotel avec chambres spacieuses. La proximitée des parcs est un super atout.<br/>nous avons apprécier le gouter servis dans l'aprés midi, Vacances · Famille ,4.0,5.0,5.0,25
1055,Vicente Pacheco Gavira,5,il y a 6 mois ,07/2022,"(Traduit par Google) Nous sommes allés au restaurant, tout était super, j'ai adoré<br/>(Avis d'origine)<br/>Fuimos al restaurante , todo buenísimo , me encantó",,,,,25
1056,Francisco Ginés González,5,il y a 6 mois ,07/2022,"(Traduit par Google) La gentillesse du personnel est le principal atout de cet hôtel, ils sont toujours prêts à vous aider et vous font sentir que vous êtes important, malgré les milliers de clients qui passent par ses installations chaque semaine.<br/>(Avis d'origine)<br/>La amabilidad del personal es el principal activo de este hotel, siempre están dispuestos a ayudarte, y a hacerte sentir que eres importante, a pesar de los miles de huéspedes que pasan semanalmente por sus instalaciones.", Vacances · Famille ,5.0,5.0,5.0,25
1057,María José Martín,5,il y a 6 mois ,07/2022,(Traduit par Google) Tout parfait. Le service est très bon. Le buffet du petit déjeuner est à 10 et le nettoyage très bien aussi.<br/>(Avis d'origine)<br/>Todo perfecto. El servicio es muy bueno. El buffet de desayuno es de 10 y la limpieza muy buena también.,,,,,25
1058,Guille Marchante,5,il y a 6 mois ,07/2022,,,,,,25
1059,Albert Albert,4,il y a 6 mois ,07/2022,Bien c'est magique,,,,,25
1060,Antoni GM,5,il y a 6 mois ,07/2022,"(Traduit par Google) Hôtel dans le parc Disney, dans un cadre forestier. Chambres vastes et cosy, même si curieusement dans la nôtre une seule prise fonctionnait (et qu'il y en avait plusieurs, mais si une était active, les autres cessaient de fonctionner) et nous devions nous relayer pour recharger les appareils électroniques. De 8h30 à 11h (si je me souviens bien) les clients de l'hôtel peuvent se faire prendre en photo avec un personnage de Disney (j'ai vu passer Dingo, Pluto et Donald) et le buffet à volonté du petit déjeuner était très bon. Le dîner au restaurant (Hunter's Grill) était également bon, avec un buffet à volonté. Sans le glamour du nouveau New York Marvel, il a une touche charmante et nous l'avons trouvé très utile pour passer les nuits de nos jours dans les parcs.<br/>(Avis d'origine)<br/>Hotel del parque Disney, con ambientación forestal. Habitaciones grandes y acogedoras, aunque curiosamente en la nuestra solo funcionaba un enchufe (y eso que habían varios, pero si uno estaba activo, los demás dejaban de funcionar) y teníamos que hacer turnos para cargar los dispositivos electrónicos. De 8:30 a 11 (si no recuerdo mal) los huéspedes del hotel pueden hacerse una foto con un personaje Disney (vi pasar a Goofy, Pluto y Donald) y el buffet libre para desayunar estaba muy bien. La cena en el restaurante (Hunter's Grill) también estuvo bien, con un buffet libre. Sin el glamour que tiene el nuevo New York Marvel, tiene un toque encantador y nos pareció muy útil para pasar las noches de nuestros días de parques.",,,,,25
1061,Jerome Douaze,5,il y a 6 mois ,07/2022,"(Traduit par Google) Superbe hôtel à côté du village Disney (accès sans bruit). Un très bon hôtel avec une véritable expérience de bar / salon, un personnel super sympa, un petit déjeuner buffet et un dîner buffet incroyables ... des chambres calmes avec un bon équipement. Je ne peux que recommander vivement, nous avons vraiment passé un très bon moment !!<br/>(Avis d'origine)<br/>Amazing hotel next to the Disney village (access without the noise). A really great hotel with a proper bar/lounge experience, super friendly staff, amazing buffet breakfast and buffet dinner .... calm rooms with good equipment. I can only highly recommend, we really had a great time!!",,,,,25
1062,Daniel Mora Ruiz,1,il y a 6 mois ,07/2022,"(Traduit par Google) La moitié de l'hôtel en construction et sans le prévenir au moment de la réservation, chambres de 4 et 2 petites et pareil<br/>(Avis d'origine)<br/>La mitad del hotel en obras y sin avisar de ello a la hora de la reserva, habitaciones de 4 y de 2 pequeñas e iguales",,,,,25
1063,peter tanz,5,il y a 6 mois ,07/2022,,,,,,25
1064,Mario Pagano,1,il y a 6 mois ,07/2022,"(Traduit par Google) la chambre (261€) était très petite avec des meubles très anciens, en partie cassés, avec un lit simple qui n'était pas très grand et avec 2 lits d'enfants (était seul) le buffet du petit déjeuner était misérable, le fromage et les saucisses les moins chers comme au discounter,<br/>Boissons uniquement à la machine, pas d'eau pour seulement 24 €<br/>(Avis d'origine)<br/>das zimmer (261€) war sehr klein mit sehr alte möbel teilweise auch kaputt mit ein einzelbett der nicht sehr gross war und mit 2 kinderbetten(war alleine) das frühstücksbuffet war miserabel, die billigste käse und wurstsorten wie beim discounter,<br/>getränke nur aus der automaten, kein wasser für nur 24€",,,,,25
1065,Oliver Evans,5,il y a 6 mois ,07/2022,(Traduit par Google) Un très bon endroit pour séjourner à proximité des parcs.<br/>(Avis d'origine)<br/>A very good place to stay close to the parks.,,,,,25
1066,Joaquín Gregorio Alvarez Sanchez,4,il y a 6 mois ,07/2022,,,,,,25
1067,Guillaume P,5,il y a 6 mois ,07/2022,,,,,,25
1068,Benoit Arlettaz,5,il y a 6 mois ,07/2022,Bien,,,,,25
1069,Marco Longo,2,il y a 6 mois ,07/2022,"(Traduit par Google) Note positive la victoire au parc et la nourriture ! Tout reste à revoir ! Chambres malodorantes, peu fonctionnelles, peu de prises électriques....<br/>Pour ceux qui savent régler ça va !<br/>(Avis d'origine)<br/>Nota positiva la vinsnza al parco e il cibo! Rimanete tutto da rivedere! Camere mal odoranti, poco funzionali, poche prese elettriche....<br/>Per chi sa accontentarsi va bene!",,,,,25
1070,Taa Gaa,3,il y a 6 mois ,07/2022,"Sans chichi, super qualité de literie et lingerie, par contre la couche bébé pleine des précédents résidents dans la poubelle de la SDB et le lit bébé pas enlevé qui prennait beaucoup de place ne nous ont pas laisser le meilleur des souvenirs. Entré tard, nous n'avions plus la force de passer à la conciergerie.", Famille ,4.0,5.0,3.0,25
1071,natty Savarese,5,il y a 6 mois ,07/2022,(Traduit par Google) Qu'en est-il de tout spectaculaire .....<br/>(Avis d'origine)<br/>Che dire tutto spettacolare.....,,,,,25
1072,Francesco Pardo,5,il y a 6 mois ,07/2022,(Traduit par Google) Chambres pas tena mais très accueillantes et confortables pour nous qui étions 4<br/>(Avis d'origine)<br/>Stanze non a tena ma ben accoglienti e comode per noi che eravamo in 4,,,,,25
1073,JUAN CARLOS MARIN BARQUEROS,5,il y a 6 mois ,07/2022,,,,,,25
1074,Nina,5,il y a 6 mois ,05/2022,"(Traduit par Google) Un hôtel de charme sur le thème de la forêt. Dans les chambres on retrouve des références au film Bambi (papier peint, photo, accessoires). Propre, nettoyée tous les jours, lits confortables, TV, serviettes à disposition avec savon et gels douche. L'hôtel se trouve dans la zone de Disneyland, vous pouvez vous rendre très rapidement aux principales attractions, mais en même temps, il est hors des sentiers battus, ce qui vous permet de vous détendre. C'est calme et paisible. Je recommande cet hôtel pour les familles et plus encore ! Le service est très agréable. Il y a aussi une boutique où vous pouvez acheter des boissons et des souvenirs. Ils ont aussi un excellent restaurant, je recommande de délicieux petits déjeuners.<br/>(Avis d'origine)<br/>Uroczy hotel z leśnym motywem. W pokojach znajdziemy odniesienia do filmu Bambi (tapeta, zdjęcie, dodatki). Czysto, codziennie jest sprzątane, wygodne łóżka, TV, dostępne ręczniki wraz z mydełkiem i żelami pod prysznic. Hotel znajduje się na terenie Disneylandu, bardzo szybko można się przedostać do głównych atrakcji, ale jednocześnie stoi na uboczu, więc można odpocząć. Jest cicho i spokojnie. Polecam ten hotel dla rodzin i nie tylko! Obsługa jest bardzo sympatyczna. W hotelu znajduje się również sklepik, w którym można zakupić napoje i pamiątki. Mają też super restaurację, polecam przepyszne śniadania.", Vacances · Couple ,5.0,5.0,5.0,25
1075,Bruno Michel,2,il y a 6 mois ,07/2022,"Très déçu, piscine  fermée .<br/>Façade en cours de rénovation,  donc les fenêtres sont condamnées avec des filtres sur les vitres .<br/>Chambre avec un très grand besoin de travaux de rénovation",,,,,25
1076,Eva Redondo Fernández,5,il y a 6 mois ,07/2022,"(Traduit par Google) Il est à 10 minutes du parc<br/>L'hôtel est très grand, les petits déjeuners sont sous forme de buffet et ils ne sont pas mauvais mais pour manger pas tellement<br/>(Avis d'origine)<br/>Está a 10 minutos del parque<br/>Es muy grande el hotel , los desayunos son buffet y no están mal pero para comer no tanto",,,,,25
1077,Diego PC,5,il y a 6 mois ,07/2022,"(Traduit par Google) Il est très proche du parc. Très bon petit déjeuner et chambres très confortables avec de grands lits et en très bon état.<br/>La seule chose qui m'a donné une pire impression était la baignoire, qui était avec des rideaux au lieu d'un écran et que le robinet ne donnait pas beaucoup de pression et que la température fluctuait, en plus de ne pas changer rapidement du robinet à la douche<br/>(Avis d'origine)<br/>Esta muy cerca del parque. Desayuno muy bueno y habitaciones muy cómodas con camas grandes y en muy buen estado.<br/>Solo me ha dado peor impresión la bañera, que era con cortinas en lugar de mampara y que el grifo no daba mucha presión y oscilaba la temperatura, además de no cambiar rápidamente de grifo a ducha",,,,,25
1078,JAVIER CORDERO,4,il y a 6 mois ,07/2022,(Traduit par Google) Brillant<br/>(Avis d'origine)<br/>Genial,,,,,25
1079,Mª José Alemany,3,il y a 6 mois ,07/2022,,,,,,25
1080,Rick Beun,5,il y a 6 mois ,07/2022,(Traduit par Google) Le meilleur parc de tous les temps<br/>(Avis d'origine)<br/>Beste park ooit,,,,,25
1081,Ana Marta Silva Garcia,3,il y a 6 mois ,07/2022,,,,,,25
1082,A D,4,il y a 6 mois ,07/2022,"(Traduit par Google) Nous avons passé un bon séjour.<br/>Pièces<br/>Les critiques indiquent que l'hôtel est démodé et sent le moisi. L'hôtel est de style chalet, donc ce n'est pas ultra-moderne, mais je ne dirais pas que c'est très démodé.<br/>Les chambres sont simples, pas de lits moelleux, mais après une journée à Disneyland, vous dormez comme un bébé.<br/>En effet, il y a très peu de prises. Dans notre chambre il n'y en avait que 2, pour une chambre de quatre.<br/>Les serviettes, le savon et le shampoing sont fournis.<br/>Petit-déjeuner.<br/>Contrairement à ce que l'on peut lire dans les avis, le petit déjeuner est en supplément. Le petit déjeuner est basique mais un peu de tout.<br/>Piscine.<br/>Vous obtenez une serviette là-bas et il y a des cabines pour changer de vêtements. Vous pouvez ranger vos affaires dans un casier.<br/>Il y a une piscine régulière, avec un toboggan et un bain à remous. L'eau est du côté frais.<br/>Un ascenseur est prévu pour mettre les personnes moins mobiles dans la piscine et le bain à remous.<br/>Personnel.<br/>Personnel amical.<br/>Bagage.<br/>À votre arrivée, vous devez vous inscrire et vous recevrez votre pass magique qui est à la fois la clé de votre chambre et votre billet d'entrée au parc. Vous pouvez laisser vos bagages dans la « bagagerie » et partir immédiatement pour le parc.<br/>Emplacement<br/>Idéal. Près du parc.<br/>(Avis d'origine)<br/>Fijn verblijf gehad.<br/>Kamers<br/>In de reviews staat te lezen dat het hotel verouderd is en duf ruikt. Het hotel is chalet stijl, waardoor het niet hypermodern is, maar zeer verouderd zou ik het niet noemen.<br/>De kamers zijn simpel, geen zachte bedden, maar na een dagje disneyland slaap je als een baby.<br/>Er zijn inderdaad wel weinig stopcontacten. In onze kamer waren er maar 2, voor een kamer van vier personen.<br/>Er zijn handdoeken, zeep en shampoo voorzien.<br/>Ontbijt.<br/>In tegenstelling tot wat te lezen staat in de reviews wordt het ontbijt aangevuld. Het ontbijt is basis, maar van alles wat.<br/>Zwembad.<br/>Je krijgt daar een handdoek en er zijn kabines om je om te kleden. Je kan je spullen kwijt in een locker.<br/>Er is een gewoon zwembad, met een glijbaan en een bubbelbad. Het water is wel aan de frisse kant.<br/>Er is een lift voorzien om mindermobiele mensen in het zwembad en bubbelbad te zetten.<br/>Personeel.<br/>Vriendelijk personeel.<br/>Bagage.<br/>Als je toekomt moet je u aanmelden en je krijgt dan krijg je uw magic pass die zowel uw kamersleutel als uw toegangsticket voor het park is. Je bagage kan je achterlaten in de 'lugage room' en onmiddellijk vertrekken naar het park.<br/>Ligging<br/>Ideaal. Dicht bij het park.", Vacances · Famille ,4.0,5.0,5.0,25
1083,Miguel Angel Garriga,5,il y a 6 mois ,07/2022,,,,,,25
1084,Alejandro Castaño,4,il y a 6 mois ,07/2022,,,,,,25
1085,Luis Miguel Fernández Berandón,4,il y a 6 mois ,07/2022,,,,,,25
1086,leo van der Horst,4,il y a 6 mois ,07/2022,(Traduit par Google) Bel hôtel près du parc Disney.<br/>Chambres propres et bien rangées.<br/>(Avis d'origine)<br/>Mooi hotel vlak bij Disney park.<br/>Schoon en nette kamers.,,,,,25
1087,rosario bianco,5,il y a 6 mois ,07/2022,(Traduit par Google) Super service à la réception. Belles chambres.<br/>(Avis d'origine)<br/>Ottimo servizio alla reception. Belle le camere.,,,,,25
1088,Virginia García García,5,il y a 6 mois ,07/2022,(Traduit par Google) Merveilleux!!!<br/>(Avis d'origine)<br/>Maravilloso!!!,,,,,25
1089,ruben Casta,5,il y a 6 mois ,07/2022,"(Traduit par Google) Super chambre, nourriture, personnel et piscine. Idéal pour aller avec des enfants et sans enfants aussi.<br/>(Avis d'origine)<br/>Fenomenal la habitación, la comida, el personal y la piscina. Ideal para ir con niños y sin niños también.",,,,,25
1090,Luigi Mazza,5,il y a 6 mois ,07/2022,C'est magique❤,,,,,25
1091,Elena Giner,4,il y a 6 mois ,07/2022,(Traduit par Google) C'est très cool et confortable et les petits déjeuners buffet sont très complets<br/>(Avis d'origine)<br/>Es muy chulo y cómodo y los desayunos buffet muy completos,,,,,25
1092,David Santa Cruz,5,il y a 6 mois ,07/2022,,,,,,25
1093,Antonella Locaputo,4,il y a 6 mois ,06/2022,(Traduit par Google) Super accueil et<br/>Gentillesse du personnel. Lieu entouré de verdure.<br/>(Avis d'origine)<br/>Ottima accoglienza e<br/>Gentilezza del personale. Posto immerso nel verde.,,4.0,5.0,4.0,25
1094,Armando Castaldo,5,il y a 6 mois ,07/2022,,,,,,25
1095,Manon Moscato,5,il y a 6 mois ,07/2022,,,,,,25
1096,Xavier Llobet,3,il y a 6 mois ,07/2022,"(Traduit par Google) Hôtel simple,<br/>(Avis d'origine)<br/>Hotel senzill,",,,,,25
1097,jesus romeo,4,il y a 6 mois ,06/2022,"(Traduit par Google) Hôtel géant mais confortable. Positif : Proche des parcs Disney. Petit-déjeuner buffet très varié. Négatif : Longues files d'attente interminables pour accéder aux restaurants de l'hôtel, notamment pour le petit déjeuner.<br/>(Avis d'origine)<br/>Hotel gigante pero cómodo. Positivo: Cercanía con los parques Disney. Buffet de desayuno muy variado. Negativo: Largas filas interminables para acceder a los restaurantes del hotel, sobre todo para desayunar.",,,,,25
1098,gines rabadan,2,il y a 6 mois ,06/2022,"(Traduit par Google) bonne situation<br/>Chambres correctes.<br/>Nettoyage équitable.<br/>Petit-déjeuner et dîner normaux, collations uniquement pour le déjeuner. . . les boissons sont toujours en retard.<br/>Mauvais service client, il semble qu'ils soient tous épuisés par tant d'étrangers, bien sûr à quelques exceptions près (le seul personnel sympathique du magasin et quelques serveurs...)<br/>La prochaine fois, ils ne me dérangeront pas avec la pension complète ou les suppléments boissons et collations, tongo!<br/>Lors de ma prochaine visite au parc, je ne répéterai pas cet hôtel.<br/>(Avis d'origine)<br/>Situación buena.<br/>Habitaciones correctas.<br/>Limpieza justita.<br/>Desayuno y cena normal, comida al mediodía sólo  snacks… las bebidas siempre llegan tarde.<br/>Servicio al cliente malo, parece que están todos quemados de tanto guiri, por supuesto con alguna excepción (el personal de la tienda los únicos amables y algún camarero…)<br/>La próxima vez no me liarán con la pensión completa ni los extras de bebida y snack, tongo!<br/>En mi próxima visita al parque no repito en este hotel.", Vacances ,3.0,5.0,1.0,25
1099,Marco Amabili,3,il y a 6 mois ,06/2022,"(Traduit par Google) Chambres vétustes, le reste est merveilleux mais à ce prix.. aussi pour manger absolument pas mal<br/>(Avis d'origine)<br/>Stanze antiquate,il resto è meraviglioso ma a quel prezzo.. anche da mangiare assolutamente non male",,,,,25
1100,Fran Fernandez,4,il y a 6 mois ,06/2022,"(Traduit par Google) Bon plan, buffet suffisant. Nous répéterions<br/>(Avis d'origine)<br/>Buen trato, buffe suficiente. Repetiriamos",,,,,25
1101,Syssy SQUIL,5,il y a 6 mois ,06/2022,,,,,,25
