,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2327,Karine ROSSARD,5,il y a un an ,11/2021,"Un hôtel somptueux où on a déjà passé 2 séjours magiques dont un pour l'anniversaire de notre fille (3ans).<br/>En prime, près de la réception de l'hôtel on peut prendre des photos avec Woody et Jessie 🥰<br/>Le restaurant de l'hôtel est extraordinaire (on y a déjà mangé 3 fois depuis juillet). Petite pensée particulière à Duncan qui nous a fait passer des repas magiques à chaque fois",,,,,22
2328,Tim Schoennagel,3,il y a un an ,11/2021,"(Traduit par Google) L'hôtel est correct, mais si vous regardez Port Aventura et la zone ouest en comparaison, c'était plutôt mauvais. La magie Disney est absente. Pratiquement pas de musique, pas de bâtiment standard de plantation typique. Il y a beaucoup mieux ici. Mais si vous pouvez l'obtenir pas cher, d'accord.<br/>(Avis d'origine)<br/>Das Hotel ist ganz in Ordnung,jedoch wenn man Port Aventura den Westernbereich als Vergleich sieht eher schlecht. Es fehlt die Disney Magie. Kaum Musik, keine typische Bepflanzung Standard Gebäude. Hier gibt es weit besseres. Wenn man es günstig bekommt jedoch Okay.",,,,,22
2329,Guillaume Kulakowski,3,il y a un an ,11/2021,,,,,,22
2330,Alberto Carmona,5,il y a un an ,11/2021,,,,,,22
2331,Jack Kooten van,5,il y a un an ,11/2021,(Traduit par Google) C'était juste parfait<br/>(Avis d'origine)<br/>Het was gewoon perfect,,,,,22
2332,Prisca Voisin,5,il y a un an ,11/2021,,,,,,22
2333,Fabienne Hermant,4,il y a un an ,11/2021,"Personnel sympathique, 2 chambres communicantes, et assez spacieuses... Matériel de bébé fournit, y compris draps et couvertures, déco sympa, personnel de restauration au petit déj, compétent et sympathique",,,,,22
2334,Liesbeth Mathay,4,il y a un an ,11/2021,,,,,,22
2335,Iva Svetac,5,il y a un an ,11/2021,,,,,,22
2336,Marion Jadatz,5,il y a un an ,11/2021,,,,,,22
2337,Els De Clercq,4,il y a un an ,11/2021,,,,,,22
2338,Rosalie,4,il y a un an ,11/2021,,,,,,22
2339,Mounir Gheni,1,il y a un an ,11/2021,Nul ! Chambre très froide pas chauffé ! Mal isolée on dort pratiquement avec les voisins ! Je parle pas de la bouffe pour 4 personnes 140e c juste pas bon en général ex : vous demandez une omelette simple peut importe l'omelette qui avez avant jambon etc bein il lave pas avant ou juste vite fait avec un sopalin c honteux,,,,,22
2340,Rea Vapper,5,il y a un an ,11/2021,"(Traduit par Google) Parfait! Propre, confortable, personnel serviable, bon service.<br/>(Avis d'origine)<br/>Perfect! Clean, comfortable, helpful staff, good service.",,,,,22
2341,amy jolly,5,il y a un an ,11/2021,"(Traduit par Google) Hôtel propre, belles chambres, charmant thème du Far West, personnel serviable, bon petit-déjeuner buffet et repas du soir<br/>(Avis d'origine)<br/>Clean hotel, nice rooms, lovely wild west theme, helpful staff, good buffet breakfast and evening meals",,,,,22
2342,Aurore Barborin,5,il y a un an ,11/2021,Plein milieu du Far West l'univers nous transporte parmi la vie des cowboy,,,,,22
2343,Alexandra B.,5,il y a un an ,11/2021,,,,,,22
2344,Laurent Wahl,3,il y a un an ,11/2021,,,,,,22
2345,SRB,3,il y a un an ,11/2021,"Hotel correct mais vieillissant. Chambre avec 2 lits doubles, assez petite et basique mais de taille suffisante pour dormir sans y rester la journée. Petit déjeuner buffet très complet et très bien organisé. Bravo au staff, très poli et super aimable.", Vacances · Famille ,3,4,5,22
2346,Magali Prillo,5,il y a un an ,11/2021,Super hôtel,,,,,22
2347,Michel Pinetti,5,il y a un an ,11/2021,,,,,,22
2348,cabon yannick,5,il y a un an ,11/2021,"Parfait ! Les chambres sont propres, les lits confortables, l'hôtel est calme, c'est exactement ce qu'on demande après une journée au parc! De plus l'ambiance far west des lieux est très sympathique !",,,,,22
2349,Nathalie Dheurle-Edouard,2,il y a un an ,11/2021,Hôtel vieillissant... Quant à la vue sur la rivière on la cherche encore... Un peu cher vue les prestations moyennes..., Vacances · Famille ,2,2,3,22
2350,Quentin Polivard,4,il y a un an ,11/2021,"Des petits problèmes d'organisation, mais très agréable",,,,,22
2351,Johan Pepin,3,il y a un an ,11/2021,,,,,,22
2352,Ben Roth,4,il y a un an ,11/2021,,,,,,22
2353,Julie Delguste,4,il y a un an ,11/2021,,,,,,22
2354,Alba Rosa Cardona Rendon,5,il y a un an ,11/2021,,,,,,22
2355,Stephan Pietsch,5,il y a un an ,11/2021,,,,,,22
2356,Jack Walker,4,il y a un an ,11/2021,,,,,,22
2357,Julien Barthélémy,4,il y a un an ,11/2021,,,,,,22
2358,Kévin,5,il y a un an ,11/2021,,,,,,22
2359,Karsten Schirmer,5,il y a un an ,10/2021,"(Traduit par Google) Une chambre grande et élégante fidèle à la devise ""Toy Story"".<br/>Les chambres étaient propres et bien entretenues. Il y avait même des lits de voyage et des oreillers supplémentaires.<br/>Il y a un Starbucks tout près, où nous pouvons pleinement recommander le menu du petit-déjeuner et les parcs Disney sont également à seulement 7 minutes à pied de l'hôtel.<br/>(Avis d'origine)<br/>Ein tolles und stilvolles Zimmer ganz getreu dem Motto „Toy Story“.<br/>Die Zimmer waren sauber und gepflegt. Es gab sogar Kinderreisebetten und zusätzliche Kopfkissen.<br/>Ganz in der Nähe gibt es einen Starbucks, wo wir das Menü zum Frühstück uneingeschränkt empfehlen können und die Disneyparks sind auch nur knapp 7 Gehminuten vom Hotel entfernt.", Vacances · Famille ,5,5,5,22
2360,Mylene Sonntag,2,il y a un an ,11/2021,Hôtel assez vieillot et trop cher. Il faut chercher assez longtemps sa maison et le village est très grand. On ne nous a pas pris nos valises car la bagagerie était pleine et nous avons dû retourner à notre véhicule pour la laisser + en revenant aller la récupérer. Le parking est très petit et nous avons eu du mal à trouver une place. La réception n'est pas indiquée et nous l'avons chercher longuement. Heureusement que nous sommes arrivés à 8h du matin. Nous avons franchis les portes du parc 2h plus tard. Au niveau de la chambre la salle de bain est vraiment vieille et à refaire rapidement. Niveau rapport qualité prix le santa fe est moins cher et bien mieux.<br/>Point positif le personnel est très sympathique.,,,,,22
2361,Anthony Callier,5,il y a un an ,11/2021,Les enfants ont adorés dormir dans les chambres avec les deco Woody,,,,,22
2362,Stephanie Proust,4,il y a un an ,11/2021,,,,,,22
2363,Huib Fris,4,il y a un an ,11/2021,(Traduit par Google) Bien dormi à une bonne distance de marche du parc.<br/>(Avis d'origine)<br/>Lekker geslapen op goede loopafstand van het park.,,,,,22
2364,Pascal Barbarin,4,il y a un an ,11/2021,Très bien,,,,,22
2365,Silli,4,il y a un an ,11/2021,,,,,,22
2366,Aldo Guzman,5,il y a un an ,11/2021,"(Traduit par Google) Hôtel incroyable plein de détails, service très sympathique et chambres très propres. À 15 minutes à pied des parcs, ce qui le rend extrêmement confortable. Avec un séjour d'une nuit, 2 pass park-hopper avec ""extra magic time"" sont inclus par personne, ce qui vous permet de profiter des parcs une heure supplémentaire avant leur ouverture au grand public.<br/>Attention au buffet de l'hôtel (que je n'ai pas essayé) car le matin la queue était immense et les gens avaient l'air agacés, il vaut mieux prendre un petit déjeuner léger à disney village en allant au parc.<br/>(Avis d'origine)<br/>Increíble hotel lleno de detalles, muy amigable el servicio y muy limpios los cuartos. A 15 minutos caminando de los parques, lo cual lo hace extremadamente cómodo. Con la estancia por 1 noche se incluyen 2 pases park-hopper con “extra magic time” por persona lo cual te permite disfrutar de los parques una hora adicional antes de que abra al publico general.<br/>Precaución con el buffet del hotel (el cual yo no probe) porque por las mañanas la cola era inmensa y la gente se veía molesta, se recomienda desayunar mejor algo ligero en disney village camino al parque.",,,,,22
2367,Frida Ocampo,5,il y a un an ,11/2021,"(Traduit par Google) C'est un bel hôtel, avec des détails boisés mais surtout très propre.<br/>Il est très proche des parcs, vous pouvez prendre le bus ou aller à pied.<br/>Je recommande de marcher jusqu'au parc (10 millions environ) car vous évitez les longues files d'attente dans la partie sécurité.<br/>(Avis d'origine)<br/>Es un hotel hermoso, con detalles de Woody pero sobretodo muy limpio.<br/>Esta muy cerca de los parques, puedes tomar el camión o ir caminando.<br/>Recomiendo caminar al parque (10mio aprox.) porque evitas filas largas en la parte de seguridad.",,,,,22
2368,Cornelia Brandl,3,il y a un an ,11/2021,"(Traduit par Google) C'est la première fois que nous venons ici et malheureusement assez déçu. Chambre pour 4 personnes (parents, enfants de 16 et 10 ans). Nous avons trouvé 1 petite chambre, 1 petit lit double et 1 canapé. Il y avait quelque chose à retirer sous le canapé et nous avons trouvé des oreillers dans les tiroirs de la commode. Il n'y avait qu'une seule couette pour le lit double et il y avait quelque chose sur le lit pliant que vous pouviez utiliser. Rien pour le canapé. Dieu merci, j'emporte toujours une couverture en laine dans la voiture. Le monsieur à la réception était très sympathique. Il a été très utile lorsque nous avons perdu 2 billets. Hier, nous sommes allés au Parc Disneyland. Pour nous 4, malheureusement, un peu décevant là aussi. Trouver quelque chose à manger était un désastre. Impossible d'obtenir une table dans les restaurants ouverts. Menu pour adultes 36 euros, pour enfants jusqu'à 12 - 26 euros. Il a beaucoup plu à midi et il a fait froid. Nous avons ensuite mangé un hot dog en plein air avec une boisson et un petit sachet de chips pour 12 euros par personne. Les attractions du manège sont également limitées. Nous avons préféré les montagnes russes Star Wars, mais elles ont été fermées plusieurs fois en raison de problèmes techniques. La signalisation dans le parc est un désastre et l'application n'est malheureusement pas idéale pour les directions. De plus, les temps d'attente sont très longs et il faut tout payer en plus du droit d'entrée onéreux si l'on veut rouler plus vite ou si l'on veut avoir une place dans le spectacle. Ensuite, nous devions payer 60 euros supplémentaires à 4. Aujourd'hui nous voulons aller aux Walt Disney Studios, nous sommes ravis. Vous devez vous procurer un bracelet corona tous les jours à la réception, bien qu'il y ait un scan supplémentaire dans le parc. Parce que nous n'avons pas encore tout à fait compris le sens de celui-ci. Il y a aussi un centre de test ici, mais nous ne l'avons pas encore découvert non plus. C'est déjà comme un autre monde et la magie de Walt Disney est là, mais nous n'avons pas besoin d'y retourner.<br/>(Avis d'origine)<br/>Wir sind zum ersten Mal hier und leider ziemlich enttäuscht. Zimmer für 4 Personen (Eltern, Kinder 16 und 10). Vorgefunden haben wir 1 kleinen Raum,  1 kleines Doppelbett und 1 Couch. Unter der Couch war etwas zum ausziehen und in Schubladen von der Kommode haben wir Kopfkissen gefunden. Bettdecke gab es nur eine fürs Doppelbett und auf dem Klappbett war etwas drauf, was man benutzen konnte. Für die Couch gar nichts. Gott sei Dank packe ich immer eine Wolldecke ins Auto. Sehr freundlich war der Herr am Empfang. Er war sehr hilfsbereit, als wir 2 Eintrittskarten verloren hatten. Gestern waren wir dann im Disneyland Park. Für uns alle 4 leider doch etwas enttäuschend auch dort. Etwas zum Essen zu finden eine Katastrophe. In den geöffneten Restaurants kein Tisch zu bekommen. Menü für Erwachsene 36 Euro, für Kinder bis 12 - 26 Euro. Es hat mittags ziemlich geregnet und wurde kalt. Haben dann im Freien einen Hotdog gegessen mit Getränk und kleiner Tüte Chips für 12 Euro pro Person. Die Attraktionen an Fahrgeschäften halten sich ebenfalls in Grenzen. Die Star Wars Achterbahn hat uns am besten gefallen,  war jedoch mehrmals geschlossen,  wegen technischer Mängel. Die Beschilderung im Park ist eine Katastrophe und die App leider nicht optimal für die Wegbeschreibung. Außerdem sehr lange Wartezeiten und alles soll man zu dem teuren Eintritt zusätzlich zahlen, wenn man schneller fahren will oder einen Platz in der Show möchte. Dann wären für uns 4 nochmal 60 Euro fällig. Heute wollen wir in die Walt Disney Studios, wir sind gespannt. Corona-Bändchen muss man sich jeden Tag holen an der Rezeption,  obwohl im Park extra gescannt wird. Denn Sinn haben wir noch nicht ganz verstanden. Ein Testzentrum gibt es hier wohl auch, aber auch das haben wir noch nicht entdeckt. Es ist schon alles wie eine andere Welt und der Zauber von Walt Disney ist da, aber wir müssen hier nicht noch einmal her.",,,,,22
2369,Cassandra Cabrol,5,il y a un an ,10/2021,, Couple ,5,5,5,22
2370,Anne-sophie Lombart,5,il y a un an ,11/2021,"Tout était parfait, chambre et restaurant",,,,,22
2371,Daithi,5,il y a un an ,11/2021,"(Traduit par Google) Équipe sympathique, super salle, bâtiments et décor fantastiques! Des personnages tous les jours, des bus toutes les quelques minutes, fabuleux !<br/>(Avis d'origine)<br/>Friendly team, great room, fantastic buildings and decor! Characters everyday, buses every few minutes, fab!", Famille ,5,5,5,22
2372,Louise,3,il y a un an ,10/2021,"(Traduit par Google) Hôtel daté et simple, mais soigné. Nous avons trouvé le lit un peu étroit mais heureusement nous n'étions que deux et nous avons pu utiliser le lit gigogne qui était aussi fait. Un Starbucks est idéalement situé à côté de la réception pour un petit déjeuner rapide. Le magasin d'à côté est très vaste et avait presque tout ce que nous avons acheté dans le parc. La chambre était bien nettoyée avec des serviettes propres quand nous sommes rentrés dans la chambre le soir.<br/>(Avis d'origine)<br/>Gedateerd en eenvoudig hotel, maar wel netjes. We vonden het bed nogal smal maar gelukkig waren we maar met z’n tweeën en konden we het uitschuifbed, dat ook was opgemaakt, gebruiken. Naast de receptie zit een Starbucks handig voor een snel ontbijt. Winkel ernaast is zeer uitgebreid en had bijna alles wat we in het park hadden gekocht. Kamer was netjes schoongemaakt met schone handdoeken toen we in de avond weer terugkwamen op de kamer.",,,,,22
2373,Joël Lesenne,5,il y a un an ,11/2021,10min à pieds du parc chambre agréable et chaleureuse.<br/>La bonne humeur des cast members fait vraiment du bien.,,,,,22
2374,Didier BOURGEOIS,5,il y a un an ,11/2021,Super séjour,,,,,22
2375,Charlène Verrier,5,il y a un an ,11/2021,"Un endroit juste parfait pour passer son séjour Disney. Personne plaisant, endroit adorable, et repas au top.",,,,,22
2376,Jeffrey Decelis,4,il y a un an ,11/2021,"(Traduit par Google) L'endroit est charmant mais la chambre m'a laissé un peu sur ma faim. Pas de bouilloire dans la chambre, aucun moyen d'avoir une tasse de thé, siège de toilette mal ajusté, pas de brosse de toilette. Pas d'ascenseur pour monter vos bagages. Les murs sont plutôt fins, on entend les conversations des autres pièces.<br/>(Avis d'origine)<br/>The place is lovely but the room left me a bit wanting. No kettle in the room, no means of having a cup of tea,, toilet seat not fitted properly, no toilet brush. No lift to carry up your luggage. The walls are rather thin, you can hear other room conversation.",,,,,22
2377,Sk Rz,5,il y a un an ,11/2021,,,,,,22
2378,Ramon Bertran,5,il y a un an ,11/2021,,,,,,22
2379,Stuart Dedman,5,il y a un an ,10/2021,,,,,,22
2380,Thierry Tassan,5,il y a un an ,10/2021,Les chambres sont agréables !!!,,,,,22
2381,lamare jihane,5,il y a un an ,10/2021,"Ah lala magnifique hôtel !!! Tout est super beau , on se croirait vraiment a cette époque ! Le buffet aussi est top , je recommande",,,,,22
2382,Raffaele Cardone,5,il y a un an ,10/2021,(Traduit par Google) Endroit charmant ..<br/>(Avis d'origine)<br/>Posto incantevole..,,,,,22
2383,Flocky Ragnarson,5,il y a un an ,10/2021,,,,,,22
2384,João Matias,4,il y a un an ,10/2021,"(Traduit par Google) Une bonne affaire pour le prix. Les chambres sont propres et calmes. Même sur un espace où les enfants sont abondants comme prévu. En raison de covid, beaucoup plus de restrictions sont en place, comme devoir montrer votre carte de santé tous les jours et avoir des bracelets pour entrer dans les locaux. Mais cela vous procure également un certain confort et une certaine sécurité. C'était ma 2ème fois là-bas et j'ai vraiment apprécié<br/>(Avis d'origine)<br/>Great deal for the price. Bedrooms are clean and quiet. Even on a space where kids are abundant as expected. Due to covid a lot more restrictions are up like having to show your health pass everyday and having bracelets to enter the premises. But it also gives you some comfort and security. It was my 2nd time there and i really enjoy it",,,,,22
2385,Nicolas Biville,4,il y a un an ,10/2021,,,,,,22
2386,cedric bouziat,4,il y a un an ,10/2021,Un lieu super sympa,,,,,22
2387,Emcee AC,4,il y a un an ,10/2021,"Très correct, propreté, calme, espace extérieur agréable: verdure et chemins agréables pour y marcher, espace enfant, logements distribués sur plusieurs petits bâtiments à un seul étage plus intimistes que les hôtels en blocs à plusieurs étages, navette vers le parc très fréquentes, restauration petit déjeuner excellent constamment approvisionné (on ne comprend pas l'agitation des gens se précipitant pour se servir alors que le service est parfait..)",,,,,22
2388,Patrice Cormerais,5,il y a un an ,10/2021,Deux nuits passées dans cette hôtel à deux pas de Disneyland avec une déco cowboy 🤠 tout était parfait encore une fois.,,,,,22
2389,Patrick Nolan,5,il y a un an ,10/2021,"(Traduit par Google) Chambres propres et de bonne qualité. Mon fils voyant Woody le matin était un moment fort ! La navette venait fréquemment.<br/>(Avis d'origine)<br/>Clean, good quality rooms. My son seeing Woody in the mornings was a highlight! The shuttle came frequently.",,,,,22
2390,Jackie Gough,5,il y a un an ,10/2021,,,,,,22
2391,Mickael Malivert,2,il y a un an ,10/2021,"Grosse déception finale concernant la chambre, malgré la propreté apparente nous avons trouvé un emballage de capote usagée sous le lit de notre enfant. Cela gâche ma magie du lieu. Suite à une réclamation, on reçoit uniquement des excuses, je m'attendais au moins à un bouquet de fleur, une photo dédicacée ou même une simple peluche d'excuse. Je suis déçu de cette réactivité qui manque de brillant. C'est dommage car je pense que le 5 étoiles aurait été bien mérité et même excusable si la réactivité de l'hôtel avait été plus prestigieuse !!! Je ne demandais pas le remboursement mais un geste commercial aurait été le bienvenu.",,,,,22
2392,alexandra lagnez,4,il y a un an ,10/2021,,,,,,22
2393,Morrigan Wonderland,3,il y a un an ,10/2021,,,,,,22
2394,Marc Kruithof,5,il y a un an ,10/2021,,,,,,22
2395,Bo Widder,4,il y a un an ,10/2021,,,,,,22
2396,Camille Anglade,5,il y a un an ,10/2021,,,,,,22
2397,Jean-Pierre Wang,5,il y a un an ,10/2021,,,,,,22
2398,Enrique Ruiz,5,il y a un an ,10/2021,"(Traduit par Google) Très content de l'hôtel. C'est ma deuxième fois, et j'ai été heureux de voir qu'il a été modernisé. Il dispose de prises USB et d'une SmartTV personnalisée pour accueillir chaque invité, affichant son nom et ses chaînes dans sa langue.<br/>Il est également possible de s'enregistrer depuis l'application mobile Disneyland, ce qui permet d'éviter les files d'attente et d'accéder directement à l'accueil.<br/>Peut-être que le seul inconvénient est qu'il est loin du parc, et si vous touchez le dernier bâtiment, vous devez marcher plusieurs minutes pour prendre le bus.<br/>(Avis d'origine)<br/>Muy contento con el Hotel. Es la segunda vez que estoy, y me alegró ver que ha sido modernizado. Tiene enchufes USB y SmartTV que se personaliza para dar la bienvenida a cada huesped, mostrando su nombre y los canales en su idioma.<br/>Además es posible hacer el checkin desde la aplicación móvil de Disneyland, lo que permite evitar colas y acceder a la recepción directamente.<br/>Quizás la única pega es que está alejado del Parque, y si te toca el último edificio hay que andar varios minutos para poder coger el autobús.", Couple ,5,4,5,22
2399,Walter van der Veen,4,il y a un an ,10/2021,"(Traduit par Google) Semble très occupé, mais l'enregistrement est bien organisé. Très belles chambres. Lits raisonnables, mais bons pour les normes françaises. Bon nettoyage. Personnages Disney autour de l'hôtel<br/>(Avis d'origine)<br/>Oogt erg druk, maar inchecken goed geregeld. Hele leuk kamers. Redelijke bedden, maar voor Franse begrippen goed. Schoonmaak goed. Disney figuren rond hotel",,,,,22
2400,Jon Fernandez,5,il y a un an ,10/2021,,,,,,22
2401,Saman Haghkar,5,il y a un an ,10/2021,,,,,,22
2402,Sébastien Mangeant,2,il y a un an ,10/2021,,,,,,22
2403,Rita,5,il y a un an ,10/2021,(Traduit par Google) Nous sommes revenus après 15 ans .... C'est toujours comme vivre un beau conte de fées<br/>(Avis d'origine)<br/>Ci siamo ritornati dopo 15anni....È sempre come vivere una bella favola,,,,,22
2404,Éric Dupont,5,il y a un an ,10/2021,,,,,,22
2405,JAVIER RUEDA ESCOBAR,5,il y a un an ,10/2021,,,,,,22
2406,FARooLAND,4,il y a un an ,10/2021,,,,,,22
2407,myriam faltot,4,il y a un an ,10/2021,,,,,,22
2408,jacques Mascot,5,il y a un an ,10/2021,,,,,,22
2409,Walther Kahn,4,il y a un an ,10/2021,"(Traduit par Google) Sobre, mais conforme aux attentes<br/>(Avis d'origine)<br/>Sober, maar voldoet aan de verwachtingen",,,,,22
2410,Thomas Di Martino,5,il y a un an ,10/2021,"Hotel magique, nous avons adoré notre séjour en famille. Bien que grands habitués de Disney, d'y rester la nuit est une toute autre aventure qui nous aura permis de redécouvrir notre parc favoris.", Vacances · Famille ,5,5,5,22
2411,Marion Hubert,3,il y a un an ,10/2021,"La literie est confortable, la chambre était bien insonorisée et spacieuse.<br/>La housse de couette était à l envers.<br/>La propreté franchement douteuse.<br/>A notre retour le deuxième soir, nous avons constaté que le ménage avait été fait mais on avait oublié de nous remettre les verres à dents..<br/>Couloir carrément poussiéreux.<br/>La soufflerie du chauffage est carrément très bruyante.<br/>L hôtel est très grand, on a eu un peu de mal à se repérer.<br/>La queue au petit déjeuner et au restaurant...bof.<br/>J ai payé le service de bagagerie mais il a fallu que nous prenions nos valises nous même pour le départ car nos horaires ne correspondaient pas à ceux du service...<br/>Le personnel était aimable, ça compense le cumul de désagréments.<br/>Mais au prix qu on paye, on s attend à mieux.<br/>Surtout pour la propreté.<br/>Le bas de la porte de la salle de bain avait la peinture écaillée... Pour un 3 étoiles, ça laisse pensif",,,,,22
2412,The Eddy,4,il y a un an ,10/2021,(Traduit par Google) Très bel hôtel avec une touche western avec un accès facile au parc Disney en navette.<br/>Mais temps d'attente beaucoup trop long à l'enregistrement.<br/>Personnel d'accueil en partie non coordonné.<br/>(Avis d'origine)<br/>Ganz nettes Hotel im Western Flair mit guter Anbindung zum Disney Park per Shuttle Bus.<br/>Aber viel zu lange Wartezeiten beim Check-in.<br/>Rezeptionspersonal tlws unkoordiniert.,,,,,22
2413,Mariano Sanchez Fernandez,4,il y a un an ,10/2021,,,,,,22
2414,Michele Menehy,4,il y a un an ,10/2021,Très bien mais normal pour le prix !!!,,,,,22
2415,cristi man,2,il y a un an ,10/2021,"(Traduit par Google) Trop cher, mais surpeuplé, ce qui entraîne de longues files d'attente et des temps d'attente pour l'enregistrement, le restaurant (même avec réservation), etc. Mon conseil serait de chercher un hôtel moins cher un peu plus loin, il y a de bonnes liaisons en transports en commun / voiture vers Disneyland .<br/>(Avis d'origine)<br/>Overpriced,  yet overcrowded, which leads to long queues and waiting times for checking in, restaurant (even with reservation) etc. My advice would be to search a cheaper hotel a bit further away, there are good connections by public transportation / car to Disneyland.",,,,,22
2416,maria del mar casanellas villarroel,5,il y a un an ,10/2021,"(Traduit par Google) Tout est parfait, très bon service<br/>(Avis d'origine)<br/>Todo perfecto,atención muy buena",,,,,22
2417,Delphine Kruczynski,5,il y a un an ,10/2021,"Je suis très satisfaite du séjour à l'hôtel Cheyenne :<br/>- L'équipe s'est montrée disponible et chaleureuse que ce soit à l'enregistrement, à la bagagerie comme au petit-déjeuner..<br/>- Nous étions dans le bâtiment ""Jesse James"" bien au calme pendant le séjour.<br/>- La chambre était spacieuse et propre avec une literie confortable.<br/>- Seul bémol pour le petit-déjeuner : covid oblige le service se fait entièrement à table. Le choix est bien plus restreint qu'avant et si vous ne vouliez que des œufs brouillés par exemple, vous êtes obligés de prendre l'assiette américaine complète...", Couple ,5,5,4,22
2418,Annalisa Oliva,2,il y a un an ,10/2021,,,,,,22
2419,Almudena SEG,5,il y a un an ,10/2021,"(Traduit par Google) C'est assez bien, dans certains avis j'ai vu qu'ils ne réapprovisionnaient pas les serviettes ambiguës, qu'il n'y avait pas de sèche-cheveux,..., A cette date changement quotidien des serviettes, remplacement des ambigus et sèche-cheveux dans la chambre. Propre. Le buffet n'est pas mal, même si c'est le même tous les jours.<br/>(Avis d'origine)<br/>Está bastante bien, en algunas opiniones he visto que no reponen ambigú, toallas, que no había secador,..., A esta fecha cambio diario de toallas, reposición de ambigú y secador en la habitación. Limpio. El buffet no está mal aunque todos los días es lo mismo.",,,,,22
2420,Jacques Vinx,4,il y a un an ,10/2021,,,,,,22
2421,Amalia López,5,il y a un an ,10/2021,,,,,,22
2422,Andrea Antoniazzi,4,il y a un an ,10/2021,,,,,,22
2423,Luke Ivil,3,il y a un an ,10/2021,,,,,,22
2424,Gabrielle A.,4,il y a un an ,10/2021,,,,,,22
2425,Lolote Lecocq,1,il y a un an ,10/2021,Hôtel très mal insonorisées nous n'avons pas dormi de la nuit !!! Vraiment très déçu surtout vu le prix du séjours... Chambres pas très propres... c'était la première fois que l'on séjourné à cette hôtel nous le recommandons absolument pas !!!!!, Famille ,1,2,1,22
2426,G C,5,il y a un an ,10/2021,Génial,,,,,22
2427,Petra Ofner-Kopeinig,1,il y a un an ,10/2021,,,,,,22
2428,Gabi Krumpen,3,il y a un an ,10/2021,,,,,,22
2429,Vanessa Le Signe,4,il y a un an ,10/2021,"Pour une nuit très bien, part contre repas très cher et surtout pour les enfants qui ne mange pas énormément, pareil pour les petits déjeuner attention du monde dès 8h",,,,,22
2430,Georg-Thomas Bau,2,il y a un an ,10/2021,"(Traduit par Google) Vous devez probablement être un fan inconditionnel de Disney pour ne pas voir cela comme un dépotoir touristique excessivement cher. Le service est plutôt modeste, les chambres sont propres mais pas vraiment attrayantes - surtout pas au niveau des prix (le Cheyenne fait même partie des hôtels de catégorie inférieure d'Euro Disneyland). Je recommande de chercher un bel hôtel dans les environs, puis de faire le parc en excursion d'une journée. (si tu le veux vraiment)<br/>(Avis d'origine)<br/>Man muss vermutlich hartgesottener Disney-Fan sein um das hier nicht als stark überteuerte Touristenabsteige zu sehen. Der Service ist eher bescheiden, die Zimmer zwar sauber aber nicht wirklich ansprechend - schon gar nicht zu den Preisen (dabei zählt das Cheyenne sogar zur unteren Hotelkategorie im Euro-Disneyland). Ich empfehle eher ein nettes Hotel im Umland zu suchen und den Park dann als Tagesausflug zu absolvieren. (wenn man das denn unbedingt will)",,,,,22
2431,Matti Ciambotti,3,il y a un an ,10/2021,"(Traduit par Google) Tout parfait, sauf qu'en 2 jours pour 2 fois les cartes démagnétisées, je sais que j'ai été obligé 2 fois de laisser sa femme et ses enfants hors de la chambre pour aller à l'accueil demander des explications, tout résolu en plus d'une heure (nous aux pièces de retour des parcs Disneyland)<br/>Pour le reste très belle structure<br/>(Avis d'origine)<br/>Tutto perfetto, a parte che in 2 giorni per 2 volte le carte smagnetizzate, so o stato costretto per ben due volte a lasciare moglie e bambini fuori dalla stanza per andare in reception a chiedere spiegazioni, il tutto risolto in più di un ora ( noi a pezzi di rientro dei parchi Disneyland)<br/>Per il resto struttura molto carina", Famille ,5,5,3,22
2432,Tanja Ehl,4,il y a un an ,10/2021,"(Traduit par Google) Très bien, sauf le fait que le chauffage ne fonctionnait pas, puis nous avons eu un radiateur soufflant.<br/>(Avis d'origine)<br/>Sehr gut, bis auf das die Heizung nicht ging, haben dann einen Heizlüfter bekommen.",,,,,22
2433,Silvia Mora,1,il y a un an ,10/2021,"(Traduit par Google) Ils le vendent comme 4 étoiles et cela laisse beaucoup à désirer, propreté et nourriture<br/>(Avis d'origine)<br/>Lo venden como 4 estrellas y deja mucho que desear, limpieza y comida",,,,,22
2434,Heike Baumann,5,il y a un an ,10/2021,(Traduit par Google) L'hôtel est vraiment fortement recommandé. Les chambres sont situées dans les bâtiments individuels de la ville de l'ouest. Tout était excellent.<br/>(Avis d'origine)<br/>Das Hotel ist wirklich sehr zu empfehlen. Die Zimmer befinden sich in den einzelnen Gebäuden der Westernstadt. Es war alles hervorragend., Vacances · Famille ,5,5,3,22
2435,Paulo Gonçalves,5,il y a un an ,10/2021,(Traduit par Google) Juste merveilleux<br/>(Avis d'origine)<br/>Simplesmente maravilhoso,,,,,22
