,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2957,Alisson Van hauwe,4,il y a un an ,10/2021,,,,,,26
2958,Jenny Nicolas,5,il y a un an ,10/2021,"L'hôtel est exceptionnel<br/>Tout le personnel est aux petits soins<br/>Les œuvres d'art sont très nombreuses et magnifiques.<br/>Notre chambre était parfaite , grande,  rees propre et préparée avec beaucoup de soin.<br/>Le bar est très beau et les cocktails sont parfaits pour clôturer une journée dans le parc.<br/>Nous avons aussi testé les 2 restaurants : 2 ambiances différentes mais tout est excellent !<br/>En bref : un séjour à la hauteur de ce que nous espérions. Et notre fils , fan des super-héros était complètement ravi",,,,,26
2959,Vincent,5,il y a un an ,10/2021,,,,,,26
2960,Laurent loloM3 (“loloM3”),5,il y a un an ,10/2021,Superbe hôtel magnifique on à passé un très bon séjour,,,,,26
2961,evelyne dorel,5,il y a un an ,10/2021,"Magique la chambre est superbe prestations , services, accueil<br/>Les décors  , l'agencement parfait , cafetière,frigo, bouilloire ,rien ne manque<br/>Parfait",,,,,26
2962,Umita Astuti,5,il y a un an ,10/2021,,,,,,26
2963,jack sparrow,3,il y a un an ,10/2021,"Hotel tres correct, toutefois la piscine reste simple et plutôt froide . Plusieurs fois nous avons vu des bouteilles d eau le long des couloirs.  Moyen moyen...",,,,,26
2964,Steffen Bohm,5,il y a un an ,10/2021,"(Traduit par Google) Hôtel super sympa dans l'esprit de l'univers Marvel, indispensable pour les fans. Très moderne à lui seul, le foyer est très bien conçu, tout simplement génial.<br/>(Avis d'origine)<br/>Super schönes Hotel ganz im Zeichen des Marvel Universums für Fans unabdingbar. Sehr Modern allein das Foyer ist super gestaltet, einfach toll.",,,,,26
2965,Corentin Delvaux,5,il y a un an ,10/2021,,,,,,26
2966,Jennifer Lerouge,5,il y a un an ,10/2021,Un hôtel magique et magnifique inoubliable  grâce au style et au cast❤❤❤,,,,,26
2967,Doris Muehloeder,5,il y a un an ,09/2021,(Traduit par Google) Super nouveau thème :)<br/>(Avis d'origine)<br/>Super neues Theming :), Vacances ,5,5,3,26
2968,Lydie Lapertaut,5,il y a un an ,10/2021,,,,,,26
2969,Sébastien Nicolas,4,il y a un an ,10/2021,"Magnifique hôtel,  personnel très très professionnel,  le seul bémol c'est la chaleur dans les chambres , le fait d'être à l'étage empêchait d'ouvrir les fenêtres,  seul une était ouvrable mais  très peu. La clim n'était probablement pas en fonction puisque le fait de descendre la température n'a rien changé.",,,,,26
2970,benjamin soares,4,il y a un an ,10/2021,Magique,,,,,26
2971,All66 F,5,il y a un an ,10/2021,"INCROYABLE !!!<br/>Le top à tous les niveaux...<br/>Cet hôtel est juste incroyable, les chambres sont magnifiques et super confortables le personnel est irréprochable, la réception les bagagistes, la boutique...<br/>Je conseil tout particulièrement le restaurant le Downtown et le skylinebar 👍<br/>Hâte<br/>de pouvoir y revenir prochainement", Famille ,5,5,5,26
2972,Flo Syl,5,il y a un an ,10/2021,"C'est notre résidence secondaire 😅<br/>L’hôtel qui vient d'être entièrement rénové est plus que magnifique. Si vous avez la possibilité de le tester,  ne vous en privez surtout pas !",,,,,26
2973,Franck Grt,5,il y a un an ,10/2021,,,,,,26
2974,Steffy Leclercq,5,il y a un an ,10/2021,,,,,,26
2975,Elo Die ',5,il y a un an ,10/2021,Seul bémol.. 3 ascenseurs pour 8 étages... Dommage on fait la queue comme un manège 😅😅<br/>Et pour la piscine... Comment dire... Le côté Marvel a été oublié... C'est une piscine basique.<br/>Bon séjour tout de même mon fils a été ravie 😘<br/>Merci Disney,,,,,26
2976,Juliette Martinetti,5,il y a un an ,10/2021,,,,,,26
2977,NanaYaa ASANTEWAA,5,il y a un an ,10/2021,"Exceptionnel !!!Accueil, Chambre, services, prestations...Parfait.",,,,,26
2978,Joel ACS,5,il y a un an ,10/2021,Très bel hôtel personnel très accueillant,,,,,26
2979,Liama M,5,il y a un an ,10/2021,,,,,,26
2980,Gwendolyn Leclercq,5,il y a un an ,10/2021,"Hôtel magnifique, bien rénové ! Nous avons passé un excellent séjour.",,,,,26
2981,benjamin pierret,4,il y a un an ,10/2021,"Superbe rénovation de l'hôtel, répondant à mes attentes. Juste petite bémol, pas de spa ouvert pour cause sanitaire avec le covid mais écrit nulle part lors de la réservation et à l'arrivée dans l'hôtel non plus. C'est en arrivant dans le vestiaire qu'on m'annonce qu'il est fermé... sinon la piscine est bien ouverte. Mais une petite réduction aurait été la bienvenue au vue des prix des chambres et restaurants.",,,,,26
2982,Sylvia S.,4,il y a un an ,10/2021,Magnifique hôtel,,,,,26
2983,Océane Cabrera Castillos,5,il y a un an ,10/2021,,,,,,26
2984,Fabienne SCARCEZ,5,il y a un an ,10/2021,😍,,,,,26
2985,Lutz Heidelberg,4,il y a un an ,10/2021,,,,,,26
2986,Jeffrey Clarus,5,il y a un an ,10/2021,,,,,,26
2987,veronique vaidie,5,il y a un an ,10/2021,Un lieu magnifique et féérique pour les passionnés de Marvel. Chambre au top,,,,,26
2988,deborah Uzan,5,il y a un an ,10/2021,Magique ! Pour les fans de Marvel l'art et l'esprit y sont. Kids corner super bien fait pour apprendre à dessiner (même pour les adultes) et personnel au diapason de la magie disney,,,,,26
2989,Franck Vallet,5,il y a un an ,10/2021,,,,,,26
2990,Barbara Ballanger,5,il y a un an ,10/2021,,,,,,26
2991,Roxou &amp; Toinou,5,il y a un an ,10/2021,Cadre magnifique pour un séjour gravé dans les esprits. Proximité idéale du parc disney. Recommande fortement,,,,,26
2992,laura costantini,5,il y a un an ,10/2021,,,,,,26
2993,Gwen Prive,5,il y a un an ,10/2021,"Nous avons séjourné pour les 30 ans de mon chéri. C'était parfait ! L'hôtel est vraiment très beau, les chambres sont sublimes. (Seul bémol, il n'y a pas de brosse pour les toilettes, cela pourrait être pratique.) Mon chéri a perdu son téléphone dans la navette avec carte vitale et un gentil monsieur l'a remit au conducteur. Nous voudrions remercier tout les employés qui ont tout fait pour retrouver le téléphone et bien évidemment au monsieur qui l'a récupéré. Les employés de l'hôtel marvel sont tous hyper gentils. La piscine n'est pas très chaude mais ça fait du bien après une journée de pluie dans le parc. De plus, j'ai adoré les effets sur l'écran au bar de l'hôtel. Je vous conseille cet hôtel, c'est le meilleur que j'ai fais pour le moment.😊", Amis ,5,5,5,26
2994,Sébastien Toustou,5,il y a un an ,10/2021,,,,,,26
2995,Rodolphe Cormier,5,il y a un an ,10/2021,Super hotel situé dans le parc Disney Village. On en prend plein les yeux. Cadre très agréable. Je recommande,,,,,26
2996,katherine Goncalves,5,il y a un an ,10/2021,,,,,,26
2997,Maxence Pierret,4,il y a un an ,10/2021,L'ambiance de New York est présente. Les tarifs aussi mais bien que le lieu manque de panneaux indicateurs vous trouverez toujours quelqu'un de souriant vous indiquer le bon chemin.,,,,,26
2998,naim,5,il y a un an ,10/2021,Superbe hôtel pour les fan de marvel on en a pleins les yeux.....,,,,,26
2999,Chris Bissen,5,il y a un an ,10/2021,"(Traduit par Google) Top hôtel, propre, super emplacement<br/>(Avis d'origine)<br/>Top hotel,clean,super location",,,,,26
3000,amelie autret,5,il y a un an ,10/2021,,,,,,26
3001,Sylvain Chouette,5,il y a un an ,10/2021,,,,,,26
3002,ברגיגון ברגיגון,5,il y a un an ,10/2021,"(Traduit par Google) C'était très amusant, pas beaucoup de monde. J'ai vraiment aimé le concept et le thème de l'hôtel. Juste à côté de Disneyland, très amusant, fortement recommandé<br/>(Avis d'origine)<br/>היה מאוד כיף, לא הרבה אנשים. מאוד אהבתי את הקונספט ואת הנושא של המלון. ממש ליד דיסנילנד מאוד כיף מומלץ מאוד",,,,,26
3003,silvia A.d (Silvi's),4,il y a un an ,09/2021,(Traduit par Google) Nouvel hôtel à Disneyland Paris!!!Tout est spectaculaire et les chambres sont incroyablement spacieuses et à la pointe de la technologie.Accueil très amical partout sauf pour la dame à l'entrée du bar qui offre le cocktail de<br/>L'accueil n'aide pas du tout et ne cherche pas à vous comprendre avec cette attitude qui n'est pas en accord avec le reste de l'hôtel.<br/>(Avis d'origine)<br/>Hotel nuevo en Disneyland paris!!!Espectacular todo y las habitaciones increíblemente espaciosas y de última generación trato muy amable en todos lados a excepción de la señora a la entrada del bar que ofrece el cóctel de<br/>Bienvenida no ayuda en nada y no hace por entenderte con esa actitud no va acorde con el resto del hotel.,,,,,26
3004,Marine Basset,5,il y a un an ,09/2021,,,,,,26
3005,Isabelle SENELLE,5,il y a un an ,09/2021,,,,,,26
3006,Stick M,5,il y a un an ,09/2021,,,,,,26
3007,Quentin Hardy,5,il y a un an ,09/2021,,,,,,26
3008,Christian LEQUER,3,il y a un an ,09/2021,"Chère,aucune magie Disney était là.",,,,,26
3009,ר1חל זינו,5,il y a un an ,09/2021,,,,,,26
3010,Tahitybobe,3,il y a un an ,09/2021,La chambre est top depuis la rénovation. Les petits déjeuners par contre une horreur.,,,,,26
3011,Gabriele Barraco,5,il y a un an ,09/2021,(Traduit par Google) Expérience fantastique<br/>(Avis d'origine)<br/>Esperienza fantastica,,,,,26
3012,Joya van Wessel,5,il y a un an ,09/2021,,,,,,26
3013,FELIPE FERNANDEZ,5,il y a un an ,09/2021,,,,,,26
3014,Lindsay Michot dit Lhonneux,5,il y a un an ,09/2021,Hôtel parfait !,,,,,26
3015,Christophe Gratia,3,il y a un an ,09/2021,"Un peu déçu 😞,  pour un hôtel de super héros, ça manque de super héros. Le Hall aurait mérité une belle statue Marvel",,,,,26
3016,Angel Demons,5,il y a un an ,09/2021,Le meilleur hôtel de disneyland paris.,,,,,26
3017,Flo Hnc,5,il y a un an ,09/2021,"Super hôtel, il s'agit de notre deuxième séjour et expérience toujours au top ! Cast Member super se plient en 4 pour nous faire plaisir, chambre au top, literie très confortable, restaurants de l'hôtel supers vraiment rien à redire, notre nouveau point de chute chez Mickey !",,,,,26
3018,Doudou,5,il y a un an ,09/2021,,,,,,26
3019,Flavi,1,il y a un an ,09/2021,"(Traduit par Google) Je veux juste laisser le commentaire lié au dîner d'aujourd'hui. C'est réservé et presque une heure plus tard, c'est quand ils nous donnent à manger.<br/>Pourquoi demandez-vous une réservation ?<br/>Plus tard, à l'heure du dîner, ils nous disent que les plats sont trop gros donc on n'en commande plus, et quand les plats arrivent on voit que ce n'est pas vraiment le cas. Nous réalisons que nous devons en demander plus, mais la serveuse d'une manière mauvaise et nerveuse nous dit non, que la commande est fermée. Qu'il est trop tard.<br/>Incroyable, si le retard était dû à l'hôtel, nous sommes arrivés 5 minutes avant l'heure réservée.<br/>Concernant la nourriture, assez régulière. Comme un hôtel de plage tout compris.<br/>Désappointé. Une peine.<br/>(Avis d'origine)<br/>Tan solo quiero dejar el comentario relacionado con la cena de hoy. Se reserva y hasta casi una hora después es cuando nos dan de comer.<br/>Para que piden reserva?<br/>Después, a la hora de cenar, nos dicen que los platos son grandes para no pedir más, y cuando vienen los platos vemos que no es realmente así. Nos damos cuenta de necesitamos pedir más, pero  la camarera de malas maneras y nerviosa nos dice que no, que está cerrado la comanda. Que es muy tarde.<br/>Increíble, si la tardanza fue por el hotel, nosotros llegamos 5 minutos antes de la hora reservada.<br/>Sobre la comida , bastante regular. Como un hotel de playa todo incluido.<br/>Decepcionada. Una pena.",,,,,26
3020,Sonia de leon,5,il y a un an ,09/2021,(Traduit par Google) Je l'ai aimé. Lits super confortables et hôtel confortable<br/>(Avis d'origine)<br/>Me ha encantado. Las camas súper cómodas y hotel acogedor,,,,,26
3021,Ophelie Tanay,5,il y a un an ,09/2021,"Hôtel magnifique avec bar qui reste ouvert tard, piscine ferme à 22h. Nous avons une chambre superbe avec vu sur le lac et la statue d'iron man.<br/>Je  recommande cette hôtel",,,,,26
3022,Thomas Axam (Douhicky),5,il y a un an ,09/2021,Tout simplement magnifique !,,,,,26
3023,Marc Avila,5,il y a un an ,09/2021,,,,,,26
3024,merlin kawasaki,5,il y a un an ,09/2021,"Rien à dire,tout est parfait",,,,,26
3025,anita van Kessel,5,il y a un an ,09/2021,"(Traduit par Google) Le studio Marvel pour prendre des photos est fortement recommandé. Malheureusement pour nous avec un bouchon de bouche, mais beau à voir<br/>(Avis d'origine)<br/>De Marvelstudio om foto's te maken is een echte aanrader. Helaas voor ons met mondkapje, maar prachtig om te zien",,,,,26
3026,Pade Marie,5,il y a un an ,09/2021,,,,,,26
3027,Stefano Piazzese,5,il y a un an ,09/2021,(Traduit par Google) Il n'y a pas de mots pour décrire le monde magique de Disneyland<br/>(Avis d'origine)<br/>Non ci sono parole per descrivere il magico mondo di Disneyland,,,,,26
3028,Pascal AVIERINOS,5,il y a un an ,09/2021,"Expérience top, enfant ravi, service impeccable !", Affaires · Famille ,5,5,5,26
3029,Armony Bouscailloux,5,il y a un an ,09/2021,"Hôtel magnifique, personnel accueillant et très gentil.",,,,,26
3030,Adoracion Rodríguez Sanchis,5,il y a un an ,09/2021,(Traduit par Google) Une merveille de 10<br/>(Avis d'origine)<br/>Una Maravilla de 10,,,,,26
3031,Jerome POLLET-VILLARD,4,il y a un an ,09/2021,,,,,,26
3032,olivier 2ho,5,il y a un an ,09/2021,,,,,,26
3033,Catherine Bergamo,4,il y a un an ,09/2021,,,,,,26
3034,Allan V,1,il y a un an ,09/2021,,,,,,26
3035,Jonas Bracke,4,il y a un an ,09/2021,,,,,,26
3036,Nicole Révérand,5,il y a un an ,09/2021,,,,,,26
3037,Roland Steinzen,5,il y a un an ,09/2021,(Traduit par Google) Tout est parfait...<br/>(Avis d'origine)<br/>Alles perfekt ...,,,,,26
3038,Virgile MARCHAND,5,il y a un an ,09/2021,,,,,,26
3039,Philipp Lengauer,5,il y a un an ,09/2021,,,,,,26
3040,erwan oberlin,5,il y a un an ,09/2021,Une expérience hors norme nous plongeant directement dans l'univers Marvel à tout les coin de l'hôtel.,,,,,26
3041,Cyril Jequel,5,il y a un an ,09/2021,"Tout simplement exceptionnel !<br/>Quand on est fan de Marvel on en prend plein les yeux dès l'entrée dans le Hall.<br/>La décoration est juste magnifique et très bien pensé , on se sait plus où regarder.<br/>L'acceuil est parfait et très rapide.<br/>La consigne pour les bagages s'occupe de vous rapidement et fait tout pour que vous puissiez accéder le plus rapidement au parc.<br/>Les chambres sont vraiment magnifiques et en plus de ça bien insonorisées avec de très bon lit.<br/>Pour avoir fait d'autres hôtel du parc<br/>Celui la est incomparable au autres...<br/>Et le plus c'est qu'il est le plus proche de l'entrée du parc.", Vacances ,5,5,5,26
3042,vandoche 63,5,il y a un an ,09/2021,Super sejour le 23 et 24 septembre nous etions 4 adultes et des jumeaux de 5 ans l hotel est les chambres sont superbe le personnel super serviable<br/>Le hero marvel station est formidable les enfants etait aux anges<br/>Merci pour ce sejour, Famille ,5,5,5,26
3043,Timo Verbraeken,5,il y a un an ,09/2021,,,,,,26
3044,Mehdi Osman,5,il y a un an ,09/2021,Chambre et literie parfaite.<br/>Très bon service.,,,,,26
3045,Никита Шимширьян,2,il y a un an ,09/2021,"(Traduit par Google) L'hôtel est magnifique et l'emplacement est bon pour le parc. Les privilèges des résidents des hôtels locaux sont bien sûr un énorme bonus.<br/>Mais! La nourriture est juste horrible ! Quel que soit le budget, il est impossible de trouver de la nourriture décente n'importe où ! Généralement nulle part))) ni à l'hôtel ni dans les parcs. 40 restaurants et tous de la restauration rapide terrible sans assortiment.<br/>La nourriture doit être apportée à l'hôtel…<br/>Ne prenez pas de petit déjeuner ! Le petit déjeuner est du bacon brûlé et des pommes de terre frites. Il n'y a pas de choix, il n'y a pas de possibilité de commander individuellement.<br/>(Avis d'origine)<br/>Отель красивый и расположение удачное относительно парка. Привилегии жителей местных отелей конечно огромный бонус.<br/>Но! Еда просто ужасная! Независимо от бюджета, невозможно найти приличную еду нигде! Вообще нигде ))) ни в отеле ни в парках. 40 ресторанов и все только ужасный фастфуд без ассортимента.<br/>Еду надо вести ссобой в отель …<br/>Не берите завтраки! На завтрак горелый бекон и жареная картошка. Выбора нет, возможности заказать индивидуально нет.",,,,,26
3046,Sugar Ray,5,il y a un an ,09/2021,(Traduit par Google) Parfaitement rénové. Très belles chambres.<br/>Le thème Marvel est super !<br/>(Avis d'origine)<br/>Perfect opgeknapt. Hele mooie kamers.<br/>Marvel thema is top!,,,,,26
3047,erdwey pat,5,il y a un an ,09/2021,"(Traduit par Google) L'hôtel impressionne par son look moderne et le concept Marvel fonctionne pour moi en tant que fan ! Belles chambres modernes, malheureusement la suite réservée était un peu chère pour les équipements. Je réserverais encore à chaque fois. Le petit déjeuner dans la suite était un rêve. Tombé deux fois et vous êtes dans le village. Seulement à recommander<br/>(Avis d'origine)<br/>Das Hotel besticht durch seine moderne Optik und das Marvel Konzept geht für mich als Fan voll auf! Schöne moderne Zimmer,  leider die gebuchte Suite was etwas teuer für die Ausstattung.  Würde trotzdem jedes mal wieder buchen. Frühstück der Suite war ein Traum. Zwei Mal gefallen und Man ist im Villiage.  Nur zu empfehlen",,,,,26
3048,Regis Bekaert,5,il y a un an ,09/2021,"Presque parfait; seuls reproches: la baignoire/douche et le prix du petit déjeuner prohibitif ! Pour le reste, rien à redire.",,,,,26
3049,Emanuela Limongelli,5,il y a un an ,09/2021,(Traduit par Google) Super hôtel. Des gens très splendides et serviables. Nous avons beaucoup apprécié en famille. Nous allons répéter à coup sûr.<br/>(Avis d'origine)<br/>Estupendo hotel. La gente muy espléndida y servicial. Disfrutamos mucho en familia. Repetiremos seguro.,,,,,26
3050,Vincent Bohrer De Kreuznach,5,il y a un an ,09/2021,,,,,,26
3051,Doryan Devisme,5,il y a un an ,09/2021,,,,,,26
3052,Babeth Vuillermet,5,il y a un an ,09/2021,"Hôtel sublime, chambre très confortable, restaurant top. Robe a redire, mon petit séjour là bas étais génial 👍",,,,,26
3053,Celine Gournay,5,il y a un an ,09/2021,"c'était parfait,  très belle expérience.",,,,,26
3054,occ74,5,il y a un an ,09/2021,,,,,,26
3055,Gavin Dunsire,5,il y a un an ,09/2021,,,,,,26
3056,Claire Bros,5,il y a un an ,09/2021,Superbe hôtel avec des chambres tout confort ainsi qu'une superbe piscine. Le restaurant Manhattan était délicieux avec des cast aux petits soins. Nous avons passé un excellent séjour !,,,,,26
3057,cyrille julien,5,il y a un an ,09/2021,,,,,,26
3058,schemssdine el mouffak,5,il y a un an ,09/2021,Trop cool,,,,,26
3059,Steffen Nordmann,5,il y a un an ,09/2021,"(Traduit par Google) L'hôtel est tout simplement incroyable. Chaque fan de Marvel en a pour son argent ici. Il y a quelque chose à découvrir partout.<br/>Les restaurants doivent être réservés à l'avance. Il est préférable de le faire 2 mois à l'avance. Mais cela a également fonctionné pour nous que nous ayons eu une table le même jour. Demandez simplement au concierge. En général, le personnel de l'hôtel est extrêmement sympathique et serviable.<br/>Les bars valent également le détour. Au Skyline Bar, vous pouvez prendre un cocktail et voir passer de temps en temps Spiderman ou Ironman.<br/>La station de super-héros doit être fermement planifiée dans chaque visite. Là, des photos peuvent être prises devant les célèbres spots Marvel. Par exemple, vous pouvez vous accrocher ""à l'envers"" dans une pièce ou vous pouvez essayer si vous êtes digne de soulever le marteau de Thor.<br/>La chambre était également très agréable et très bien meublée. Le thème Marvel se poursuit ici également. Vous avez donc des photos de héros Marvel dans votre chambre.<br/>Une bande-son Marvel spécialement composée parcourt tout l'hôtel. Cela s'adapte parfaitement à l'hôtel. Il est magnifiquement conservé dans un style classique.<br/>La boutique de l'hôtel propose de nombreux articles à acheter. Certains d'entre eux ne sont disponibles qu'en exclusivité dans cette boutique.<br/>Je ne peux que recommander cet hôtel à tout le monde. Oui, les prix sont un peu plus élevés, mais toute personne ayant le moindre intérêt pour Marvel devrait venir ici. Il est préférable de réserver un séjour de 2 jours afin de pouvoir tout explorer en toute tranquillité. Je reviendrai certainement.<br/>(Avis d'origine)<br/>Das Hotel ist einfach nur unglaublich. Jeder Marvel Fan kommt hier auf seine Kosten. Es gibt überall etwas zu entdecken.<br/>Die Restaurants sollte man vorher reservieren. Dies am besten auch schon 2 Monate in voraus. Bei uns hat es aber auch geklappt das wir noch am selben Tag einen Tisch bekommen haben. Einfach lieb beim Concierge fragen. Allgemein ist das Hotelpersonal äußerst freundlich und hilfsbereit.<br/>Die Bars sind auch einen Besuch wert. In der Skyline Bar kann man einen Cocktail trinken und zu sehen wie ab und zu Spiderman Oder Ironman vorbei kommen.<br/>Die Superhero Station muss fest in jeden Besuch eingeplant werden. Dort können Bilder vor berühmten Marvel Spots gemacht werden. So kann man zum Beispiel ""kopfüber"" in einen Zimmer hängen oder man kann versuchen ob man würdig ist Thors Hammer zu heben.<br/>Das Zimmer war auch sehr schön und sehr gut eingerichtet. Auch hier wird das Marvel Thema weitergeführt. So hat man Bilder von Marvel Helden in seinem Zimmer.<br/>Es läuft im ganzen Hotel ein eigens komponierter Marvel Soundtrack. Dieser passt sich perfekt an das Hotel an. Er ist schön klassisch gehalten.<br/>Der Hotel eigene Shop bietet viele Merchandis Artikel zum kaufen an. Manche davon gibt es auch nur exklusiv im diesem Shop.<br/>Ich kann jedem dieses Hotel nur empfehlen. Ja die Preise sind was höher aber jeder der nur ein bisschen Interesse an Marvel hat sollte hier hin kommen. Am  besten bucht man sich 2 Tage Aufenthalt damit man alles in ruhe erkunden kann. Ich werde aufjedenfall wieder kommen.",,,,,26
3060,tristan borlieu,5,il y a un an ,09/2021,"Super accueil, la déco est géniale. Les chambres neuves et très confortables.<br/>Je n'y ai pris que le petit déjeuner qui est plutôt très correct et copieux. Je n'ai pas testé la piscine ni le terrain de basket",,,,,26
3061,Antje Gafert,5,il y a un an ,09/2021,"(Traduit par Google) Le MEILLEUR hôtel, peu importe<br/>(Avis d'origine)<br/>The BEST Hotel, whatever 😍",,,,,26
3062,Sabrina FAKOVIC,4,il y a un an ,09/2021,Un hôtel magnifique mais un petit déjeuner loin d'être a la hauteur de so. Prix et de l'établissement..heureusement le personnel (erwan)était top., Vacances ,5,5,4,26
3063,Shannon,5,il y a un an ,09/2021,"(Traduit par Google) Une expérience pas comme les autres. C'est bien fait. C'est propre et soigné et organisé. Ça vaut le prix. C'est toujours un hôtel, alors attendez-vous à tous les mêmes équipements, juste avec une touche de Marvel.<br/>(Avis d'origine)<br/>An experience not like any other. It's well done. It's clean and neat and organised. It's worth the price. It is still a hotel, so expect all the same amenities, just with a touch of Marvel.",,,,,26
3064,Tarek Khairallah,5,il y a un an ,09/2021,"(Traduit par Google) Hôtel génial, l'endroit idéal pour passer des vacances à Disney, personnel très sympathique, les fans de Marvel seraient ravis<br/>(Avis d'origine)<br/>Awesome hotel, the perfect place to spend a vacation in Disney, very friendly staff, Marvel fans would be delighted",,,,,26
3065,Daniel Williams,2,il y a un an ,09/2021,"(Traduit par Google) Juste une expérience terrible tout autour. Ma femme et moi venons de visiter pendant deux jours. Mauvais service client et aucune considération pour le service client ou le confort.<br/>Tout d'abord, ils nous ont mis dans une chambre avec deux lits doubles. Je suppose qu'ils s'attendaient à ce qu'un couple dorme dans des lits séparés ?<br/>Deuxièmement, nous voulions dîner dans l'un des restaurants de l'hôtel et on nous a conseillé de réserver auprès du concierge à notre arrivée. Nous sommes immédiatement allés au concierge pour réserver quelque chose pour le dîner et avons été informés que le restaurant était complètement plein et qu'il ne pouvait pas accueillir de table pour deux à tout moment. Le concierge n'a jamais proposé de trouver une alternative pour nous et nous a dit de partir. Nous avons été laissés à nous-mêmes pour essayer de trouver le dîner ailleurs.<br/>Troisième - petit déjeuner le matin. Ils appellent ça un buffet mais ce n'est pas le cas. Vous pouvez commander ce que vous voulez dans un menu limité et ils vous l'apportent. Le problème est que la nourriture est déjà préparée et assise dans des plateaux chauffants et que le personnel l'obtient pour vous. Ils ne préparent pas de produits frais à la demande. Vous obtenez ce qu'ils ont dans les plateaux d'avertissement. Aucune exception. La nourriture était horrible.<br/>Quatrièmement - les salons ferment tôt et ne peuvent pas accueillir beaucoup de monde. Nous voulions aller dans l'un pour boire un verre mais, encore une fois, nous n'avons pas pu profiter des restaurants de la propriété en raison de la capacité limitée.<br/>Enfin - le départ est à 11h. Même s'il était 10 h 30 et que nous nous préparions à partir ET que nous avions la carte «ne pas déranger» sur la porte: non pas un mais deux agents de nettoyage distincts ont essayé d'accéder - sans frapper au préalable.<br/>J'ai vraiment détesté cet hôtel. Je n'y retournerai pas et je ne le recommanderais certainement à personne.<br/>(Avis d'origine)<br/>Just a terrible experience all around. My wife and I just visited for two days.  Poor customer service and no consideration for guest service or comfort.<br/>First off - they put us in a room with two double beds. I guess they expected a couple to sleep in separate beds?<br/>Second - we wanted to have dinner at one of the hotel restaurants and were advised to book with the concierge when we arrived.  We immediately went to the concierge to book something for dinner and were advised that the restaurant was completely full and the couldn’t accommodate a table for two for any time. The concierge never offered to find an alternative for us and basically told us to go away. We were left on our own to try to find dinner elsewhere.<br/>Third - breakfast in the morning. They call it a buffet but it’s not. You can order what you want from a limited menu and they bring it to you. Problem is that the food is already prepared and sitting in warming trays and the staff get it for you. They don’t make fresh food on demand. You get what they have in the warning trays. No exceptions. The food was awful.<br/>Fourth - the lounges close early and cannot accommodate a lot of people. We wanted to go to one for a drink but, again, couldn’t enjoy the restaurants on the property due to limited capacity.<br/>Finally - checkout is at 11am. Even though it was 1030 am and we were getting ready to leave AND we had the “do not disturb” card on the door: not one but two separate cleaning staff tried to gain access - without knocking first.<br/>I really disliked this hotel. I will not return and I certainly wouldn’t recommend it to anyone.",,,,,26
3066,Pili Medina,5,il y a un an ,09/2021,,,,,,26
3067,Héléna Bréban,5,il y a un an ,09/2021,Hôtel et chambre superbes!!,,,,,26
3068,kev Des,5,il y a un an ,09/2021,Magnifique j'aime beaucoup,,,,,26
3069,Andres Liger,5,il y a un an ,09/2021,"(Traduit par Google) Chambres incroyables, la piscine est excellente, des gens très gentils à l'intérieur. Chambres propres et confortables avec des décorations thématiques<br/>(Avis d'origine)<br/>Amazing rooms, the pool is excellent very kind people inside. Clean and comfortable rooms with thematic decorations",,,,,26
3070,Angie,5,il y a un an ,09/2021,"(Traduit par Google) Bel hôtel, sent bon, à distance de marche du parc. Recommande fortement.<br/>(Avis d'origine)<br/>Beautiful hotel, smells delicious, walking distance to the park. Highly recommend.",,,,,26
3071,Tom Barthels,5,il y a un an ,09/2021,,,,,,26
3072,Kevin Vernhes,5,il y a un an ,09/2021,"Incroyable<br/>L'hôtel à jamais était aussi beau.<br/>La re thématisation en art of marvel est la meilleure idée.<br/>La photo localisation de hero station et génial, ont peut prendre des photos avec l un des héros marvel et des photos avec des plan arrière qui peux nous permettre d'être dans les chaussures d iron man ou par ex sur le plafond de la chambre de spiderman.<br/>Les deux restaurants vous vous faire passer des super moments un sur la cuisine italienne et l'autre un buffet à volonté sur la cuisine américaine italienne et asiatique.<br/>Les chambres sont spacieux très bien équipées j'ai passer des nuits magnifiques et j'ai bien dormi.<br/>La piscine et énorme avec accès au terrain de basket<br/>Et pour finir le personnel et au petit soins du début jusqu'à la fin.<br/>Le meilleur séjour de ma vie.",,,,,26
3073,Claire Cauli,5,il y a un an ,09/2021,Super beau . Juste waouh,,,,,26
3074,Tracey Koumba,5,il y a un an ,09/2021,,,,,,26
3075,Nader BOURGI,4,il y a un an ,09/2021,C'était bien.Mais le personnel psychorigide sur contexte covid et très désagréable au café qui se trouve dans le hall on a l'impression qu'on les dérange.,,,,,26
3076,Chantal de Wit,4,il y a un an ,09/2021,,,,,,26
